title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Transgressions,Ed McBain,mystery_and_detective_stories,First published in 2006,/works/OL31710199W?edition=ia%3Atransgressionsth0000deav,/authors/OL22256A/Ed_McBain,//covers.openlibrary.org/b/olid/OL7985227M-M.jpg,"Publish Date May 4, 2006|Publisher  ORION PAPERBACKS,              Orion Publishing Group, Limited|Pages 304",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Miss Mallard's Case Book,Robert Quackenbush,mystery_and_detective_stories,First published in 2023,/works/OL35755024W,/authors/OL2728262A/Robert_Quackenbush,/images/icons/avatar_book-sm.png,Publish Date 2023|Publisher  Simon & Schuster Children's Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Crabapple night,Jan Wahl,mystery_and_detective_stories,First published in 1971,/works/OL19380318W?edition=ia%3Acrabapplenight0000unse,/authors/OL19989A/Jan_Wahl,//covers.openlibrary.org/b/olid/OL5316599M-M.jpg,"Publish Date 1971|Publisher  Holt, Rinehart and Winston|Language English|Pages 59",Three children seek revenge on a grouchy lady they believe poisoned their dog.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Viskleken,Jan Arnald,mystery_and_detective_stories,First published in 2011,/works/OL16321023W,/authors/OL200736A/Jan_Arnald,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  Bonniers,              Albert Bonniers Förlag|Language Swedish|Pages 503",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Another death in Venice,Anthony Appiah,mystery_and_detective_stories,First published in 1995,/works/OL8002517W?edition=ia%3Aanotherdeathinve0000appi,/authors/OL534266A/Anthony_Appiah,//covers.openlibrary.org/b/olid/OL22284319M-M.jpg,"Publish Date 1995|Publisher  Constable,              Constable and Company Ltd|Language English|Pages 191",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A-Z mysteries collection,Ron Roy,mystery_and_detective_stories,First published in 2003,/works/OL17739330W?edition=ia%3Atozmysteriescoll00ronr,/authors/OL21829A/Ron_Roy,//covers.openlibrary.org/b/olid/OL26338505M-M.jpg,"Publish Date 2003|Publisher  Random House,              Rand McNally|Language English|Pages 354",GREAT BOOK!   Read more Read less,19 Want to read|3 Currently reading|6 Have read
Columbo and the Samurai sword,Bill Magee,mystery_and_detective_stories,First published in 1980,/works/OL15136332W?edition=ia%3Acolumbosamuraisw00mage,/authors/OL3040916A/Bill_Magee,//covers.openlibrary.org/b/olid/OL24203753M-M.jpg,Publish Date 1980|Publisher  Published for the Detective Book Club by Walter J. Black|Pages 196,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Insospettabili,Honoré de Balzac,mystery_and_detective_stories,First published in 2016,/works/OL20037861W,/authors/OL29097A/Honoré_de_Balzac,/images/icons/avatar_book-sm.png,Publish Date 2016|Language Italian|Pages 266,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Allingham Minibus: More Short Stories,Margery Allingham,mystery_and_detective_stories,First published in 1973,/works/OL2004256W?edition=ia%3Aallinghamminibus00alli,/authors/OL241416A/Margery_Allingham,//covers.openlibrary.org/b/olid/OL5417649M-M.jpg,Publish Date 1973|Publisher  W. Morrow|Language English|Pages 240,"In this collection of eighteen short stories, Queen of Crime Margery Allingham dabbles in the occult, the mysterious, and the murderous. Always the perceptive observer, Allingham fills these stories with astute characterisations, brilliant humour, and her classic wit.  With a tribute by Agatha Christie, this Golden Age collection is sure to dazzle and delight fans of this master of detective fiction.   Read more Read less",4 Want to read|0 Currently reading|4 Have read
"One night stands: and, Lost weekends",Lawrence Block,mystery_and_detective_stories,First published in 1999,/works/OL48349W,/authors/OL21255A/Lawrence_Block,//covers.openlibrary.org/b/olid/OL24263086M-M.jpg,Publish Date 1999|Publisher  Crippen & Landru Publishers|Language English|Pages 206,"In the era before he created moody private investigator  Matthew Scudder, burglar Bernie Rhodenbarr, sleepless spy Evan Tanner, and the amiable hit man Keller — and years before his first Edgar Award — a young writer named Lawrence Block submitted a story titled ""You Can't Lose"" to Manhunt magazine. It was published, and the rest is history.One Night Stands and Lost Weekends is a sterling collection of short crime fiction and suspense novelettes penned between 1958 and 1962 by a budding young master and soon-to-be Grand Master — an essential slice of genre history, and more fun than a high-speed police chase following a bank job gone bad.   Read more Read less",0 Want to read|0 Currently reading|1 Have read
