title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
L'Heptaméron,"Marguerite Queen, consort of Henry II, K...",literature,First published in 1740,/works/OL1147931W?edition=ia%3Aheptameron0003marg,/authors/OL116543A/Marguerite_Queen_consort_of_Henry_II_King_of_Navarre,//covers.openlibrary.org/b/olid/OL26577187M-M.jpg,"Publisher  G. Barrie, Importer|Language English|Pages 384","Le premier jour de septembre, que les baings des montz Pirenees commencent entrer en leur vertu, se trouverent a ceulx de Cauderes plusieurs personnes tant de France que d'Espaigne; les ungs pour y boire de l'eaue, les autres pour se y baigner et les autres pour prendre de la fange; qui sont choses si merveilleuses que les malades habandonnez des medecins s'en retournent tout guariz. Ma fin n'est de vous declarer la scituation ne la vertu desdits baings, mais seullement de racompter ce qui sert a la matiere que je veulx escripre.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
Trois contes,Gustave Flaubert,literature,First published in 1877,/works/OL893957W?edition=ia%3Atroiscontes00flauuoft,/authors/OL79039A/Gustave_Flaubert,//covers.openlibrary.org/b/olid/OL23350701M-M.jpg,Publisher  A. Fayard & cie.|Language French|Pages 124,".I Pendant un demi-siecle, les bourgeoises de Pont-l'Eveque envierent a Madame Aubain sa servante Felicite. Pour cent francs par an, elle faisait la cuisine et le menage, cousait, lavait, repassait, savait brider un cheval, engraisser les volailles, battre le beurre, et resta fidele a sa maitresse qui n'etait pas cependant une personne agreable. Elle avait epouse un beau garcon sans fortune, mort au commencement de 1809, en lui laissant deux enfants tres jeunes avec une quantite de dettes. Alors, elle vendit ses immeubles, sauf la ferme de Toucques et la ferme de Geffosses dont les rentes montaient a cinq mille francs tout au plus, et elle quitta sa maison de Saint-Melaine pour en habiter une autre moins dispendieuse ayant appartenu a ses ancetres et placee derriere les Halles. Cette maison, revetue d'ardoises, se trouvait entre un passage et une ruelle aboutissant a la riviere. Elle avait interieurement des differences de niveau qui faisaient trebucher. Un vestibule etroit separait la cuisine de la salle ou Madame Aubain se tenait tout le long du jour, assise pres de la croisee dans un fauteuil de paille. Contre le lambris peint en blanc, s'alignaient huit chaises d'acajou. Un vieux piano supportait sous un barometre un tas pyramidal de boites et de cartons, Deux bergeres de tapisserie flanquaient la cheminee en marbre jaune et de style Louis XV. La pendule, au milieu, representait un temple de Vesta; et tout l'appartement sentait un peu le moisi, car le plancher etait plus bas que le jardin.   Read more Read less",10 Want to read|1 Currently reading|3 Have read
La chute,Albert Camus,literature,First published in 1917,/works/OL1230631W?edition=ia%3Afallcamu00camu,/authors/OL124171A/Albert_Camus,//covers.openlibrary.org/b/olid/OL24206715M-M.jpg,Publish Date 1956|Publisher  Vintage Books|Language English|Pages 147,"Albert Camus, in his first work of fiction after The Plague, chose a subject eminently worthy of his supreme gifts: the conscience of modern man in the face of evil. Masterful in style and form, the narrative of The Fall is at once elegant, mortandt, brilliant with aphorism and paradox.  In a shady bar in Amsterdam, the man who does the talking in The Fall is indulging ina calculated confession. he recalls his past life as a respected Parisian lawyer, a pleader of noble causes, secure in his self-esteem, privately a libertine, yet apparently immune to judgement - the portrait of a modern Man. The irony of the recital predicts the downfall. Inescapable, it comes in the narrator's intense discovery, in the space of one terrible and unforgettable instant, that no man is innocent and no man may therefore judge others from a standpoint of righteousness.  Albert Camus in The Fall created a magnificent work, here superbly translated by Justin O'Brien, which secured its author's place as a great moralist as well as a great writer of our time.  (back cover)   Read more Read less",111 Want to read|3 Currently reading|20 Have read
Cranford,Elizabeth Cleghorn Gaskell,literature,First published in 1853,/works/OL1103205W?edition=ia%3Acranford00gaskuoft,/authors/OL113828A/Elizabeth_Cleghorn_Gaskell,//covers.openlibrary.org/b/olid/OL7170239M-M.jpg,Publish Date 1890|Publisher  H. Altemus,This edition doesn't have a description yet. Can you add one?,91 Want to read|6 Currently reading|7 Have read
Typee,Herman Melville,literature,First published in 1840,/works/OL102748W?edition=ia%3Ab22022430,/authors/OL29497A/Herman_Melville,//covers.openlibrary.org/b/olid/OL26273389M-M.jpg,Publish Date 1846|Publisher  J.Murray|Language English|Pages 285,This edition doesn't have a description yet. Can you add one?,10 Want to read|2 Currently reading|2 Have read
The Plague,Albert Camus,literature,First published in 1942,/works/OL1230715W?edition=ia%3Aplague0000albe_r9c5,/authors/OL124171A/Albert_Camus,//covers.openlibrary.org/b/olid/OL43258563M-M.jpg,Publish Date 1947|Publisher  The Modern Library|Language English,"The Plague (French: La Peste) is a novel by Albert Camus, published in 1947, that tells the story of a plague sweeping the French Algerian city of Oran. It asks a number of questions relating to the nature of destiny and the human condition. The characters in the book, ranging from doctors to vacationers to fugitives, all help to show the effects the plague has on a populace.   Read more Read less",286 Want to read|27 Currently reading|25 Have read
Inferno,Dante Alighieri,literature,First published in 1782,/works/OL93227W?edition=ia%3Ainfernoofdantetr00dantuoft,/authors/OL29303A/Dante_Alighieri,//covers.openlibrary.org/b/olid/OL7181498M-M.jpg,Publish Date 1782|Publisher  Printed by J. Nichols|Language English|Pages 135,"Dante, after becoming lost on the path of life, is led by Virgil into Hell to begin his journey back to the light of God.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Animal Farm,George Orwell,literature,First published in 1945,/works/OL1168007W?edition=ia%3Aanimalfarm00orwe_0,/authors/OL118077A/George_Orwell,//covers.openlibrary.org/b/olid/OL23269355M-M.jpg,"Publish Date 1946|Publisher  Harcourt, Brace and Company|Language English|Pages 118",Full text available online at Animal Farm.   Read more Read less,1570 Want to read|117 Currently reading|604 Have read
Fantastic Fables,Ambrose Bierce,literature,First published in 1899,/works/OL7973284W?edition=ia%3Afantasticfables00bierrich,/authors/OL21093A/Ambrose_Bierce,//covers.openlibrary.org/b/olid/OL7247562M-M.jpg,Publish Date 1899|Publisher  G. P. Putnam's sons|Language English,This edition doesn't have a description yet. Can you add one?,9 Want to read|0 Currently reading|1 Have read
Der Proceß,Franz Kafka,literature,First published in 1925,/works/OL498463W?edition=ia%3AKafkasProcess,/authors/OL33146A/Franz_Kafka,//covers.openlibrary.org/b/olid/OL24989001M-M.jpg,Publish Date 1925|Publisher  Verlag Die Schmiede|Language German,"first edition by Max Brod, first publication at all   Read more Read less",112 Want to read|4 Currently reading|40 Have read
Cymbeline,William Shakespeare,literature,First published in 1734,/works/OL258656W?edition=ia%3Acymbeline01shak,/authors/OL9388A/William_Shakespeare,//covers.openlibrary.org/b/olid/OL23719549M-M.jpg,Publish Date 1823|Publisher  A. T. Goodrich & co.|Language English|Pages 110,"Cymbeline, King of Britain is one of the best-known works of William Shakespeare. It is a romantic play interwoven with war and tragedy. It revolves around Cymbeline and his daughter, Imogen. Imogen does not abide by her father's wishes and marries a lowborn gentleman, Posthumous. After their marriage, Posthumous is banished from Britain, and Imogen is held as a prisoner in the palace. As the play unfolds, the evil plots of the queen, Imogen's stepmother, the jealousy of Posthumous, and the loyalty of Imogen come to light. This short narrative version of the play has been suitably adapted to help introduce the play to young readers. It can be read by children or read to them by parents who wish to introduce them to the play. It can also be used by teachers as a classroom resource. The easy-to-read narration and comic-style illustrations are sure to captivate children's interest and develop their reading skills.   Read more Read less",25 Want to read|4 Currently reading|6 Have read
Moralia,Plutarch,literature,First published in 1500,/works/OL723491W?edition=ia%3Alesoeuvresmorale01plut,/authors/OL58120A/Plutarch,//covers.openlibrary.org/b/olid/OL22884963M-M.jpg,Publish Date 1655|Publisher  Chez Frederic Leonard ...|Language French,"The Moralia of the 1st-century Greek scholar Plutarch of Chaeronea is an eclectic collection of 78 essays and transcribed speeches. They provide insights into Roman and Greek life, but often are also timeless observations in their own right.   Read more Read less",127 Want to read|10 Currently reading|16 Have read
The Bat,Mary Roberts Rinehart,literature,First published in 1926,/works/OL137388W?edition=ia%3Abat00rine,/authors/OL22028A/Mary_Roberts_Rinehart,//covers.openlibrary.org/b/olid/OL24368440M-M.jpg,Publish Date 1954|Publisher  Dell Pub.|Language English|Pages 224,"Intrigued by her isolated country mansion's many mysteries, old Miss Cornelia longs to play detective, and neither death threats nor unearthly sights and sounds are going to dissuade her   Read more Read less",12 Want to read|0 Currently reading|3 Have read
A strange disappearance,Anna Katharine Green,literature,First published in 1879,/works/OL4885721W?edition=ia%3Astrangedisappear00greeuoft,/authors/OL9161902A/Anna_Katharine_Green,//covers.openlibrary.org/b/olid/OL7173450M-M.jpg,Publish Date 1879|Publisher  G.P. Putnam,"Mr. Gryce leads his young police detective protégé to face his first nemesis. A young girl who is more than she appears has gone missing from a local household. Even for the rising young police detective, who was universally acknowledged by the force as the most astute man for mysterious and unprecedented cases, this mystery is complex - it seems everyone has something to hide, and the detectives must figure out who is hiding sinister motives rather than family secrets.     ""Talking of sudden disappearances the one you mention of Hannah in that Leavenworth case of ours, is not the only remarkable one which has come under my direct notice. Indeed, I know of another that in some respects, at least, surpasses that in points of interest, and if you will promise not to inquire into the real names of the parties concerned, as the affair is a secret, I will relate you my experience regarding it.   Read more Read less",32 Want to read|1 Currently reading|10 Have read
