title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
English Gentleman,Douglas Sutherland,humor,First published in 1979,/works/OL6531657W,/authors/OL1745622A/Douglas_Sutherland,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Viking Press|Language English|Pages 77,"Humorously examines what constitutes being a gentleman, or not. Helpful for readers in deciding whether or not to become part of the upper class, or for ladies in recognizing a gentleman when she meets one.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The handbook of conundrums,Edith B. Ordway,humor,First published in 1913,/works/OL6608716W?edition=ia%3Ahandbookofconund00ordw,/authors/OL1776630A/Edith_B._Ordway,//covers.openlibrary.org/b/olid/OL7111141M-M.jpg,Publish Date 1915|Publisher  George Sully & Co.,"from the INTRODUCTION...    A CONUNDRUM is a riddle in the form of a question, the answer to which involves a pun. Originally the term was applied to any quaint expression. It is thus, in its modern form, a union of the elaborated riddle and the impromptu pun.  from the book.....  Why is the old elm on Boston Common like the ladies of Boston? Because they are well hooped.  How long should a lady's crinoline be made? A little over two feet.  Why are ladies who wear large crinolines ugly? Because they are not even passable.  Why are washerwomen unreasonable? They expect soft water when it rains hard.  Why are they the greatest of coquettes? They wring men's ruffled bosoms.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
My Inflatable Friend,Gerald Everett Jones,humor,First published in 2007,/works/OL8508461W,/authors/OL2846138A/Gerald_Everett_Jones,//covers.openlibrary.org/b/olid/OL9666851M-M.jpg,"Publish Date March 23, 2007|Publisher  LaPuerta|Language English|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
B.C. strikes back,Johnny Hart,humor,First published in 1961,/works/OL4660732W?edition=ia%3Abcstrikesback0000hart,/authors/OL958689A/Johnny_Hart,//covers.openlibrary.org/b/olid/OL22411713M-M.jpg,Publish Date 1961|Publisher  Fawcett Gold Medal|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|1 Have read
Lanty Hanlon,Patrick MacGill,humor,First published in 1922,/works/OL4429566W?edition=ia%3Astatementofproce00chur,/authors/OL879719A/Patrick_MacGill,//covers.openlibrary.org/b/olid/OL3165844M-M.jpg,Publish Date 1983|Publisher  Caliban Books|Language English|Pages 312,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Man That Corrupted Hadleyburg and Other Stories,Mark Twain,humor,First published in 1985,/works/OL54095W,/authors/OL18319A/Mark_Twain,//covers.openlibrary.org/b/olid/OL9757573M-M.jpg,Publish Date 1985|Publisher  Franklin Library|Language English|Pages 347,The celebrated jumping frog of Calaveras County --    The one million pound bank note --    Edward Mills and George Benton : a tale --    The stolen white elephant --    Cannibalism in the cars --    The man who put up at Gadsby's --    The story of the good little boy --    The story of the bad little boy --    Baker's blue jay yam : what stumped the blue jays --    A double barreled detective story.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The roving I,Eric Nicol,humor,First published in 1950,/works/OL586752W?edition=ia%3Arovingi0000nico,/authors/OL43070A/Eric_Nicol,//covers.openlibrary.org/b/olid/OL5485478M-M.jpg,Publish Date 1964|Publisher  Ryerson Press|Language English|Pages 134,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
All I Ever Wrote,Ronnie Barker,humor,First published in 1999,/works/OL4913858W?edition=ia%3Aallieverwrotecom0000bark,/authors/OL1053795A/Ronnie_Barker,//covers.openlibrary.org/b/olid/OL9376870M-M.jpg,"Publish Date October 12, 2001|Publisher  Sidgwick & Jackson Ltd|Pages 750",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The best of Myles,Flann O'Brien,humor,First published in 1968,/works/OL2005217W,/authors/OL241532A/Flann_O'Brien,//covers.openlibrary.org/b/olid/OL388863M-M.jpg,Publish Date 1999|Publisher  Dalkey Archive Press|Language English|Pages 400,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|1 Have read
Lost along the way,Erin Duffy,humor,First published in 2016,/works/OL20034057W?edition=ia%3Alostalongway0000duff,/authors/OL7052205A/Erin_Duffy,//covers.openlibrary.org/b/olid/OL27214099M-M.jpg,Publish Date 2016|Language English|Pages 328,"All through childhood and adolescence, Jane, Cara, and Meg swore their friendship would stand the test of time. But once they hit their twenties, life got more complicated. When Jane eloped with her wealthy new boyfriend and didn't invite them to the wedding, the small cracks and fissures in their once rock-solid relationship became a chasm. Years later, after her husband is arrested and publicly shamed for defrauding his clients, Jane realizes her life was a sham and flees to her childhood friends. Cara and Meg have troubles of their own, but as much as they'd love to see Jane get her comeuppance, they decide not to abandon their friend in her time of need, and slowly find ways to repair their broken bonds. With an amusing tone, Duffy explores complex issues, especially how much pressure women put on themselves and one another to be perfect and have everything together.--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
