title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Famous paintings,Alice Elizabeth Chase,juvenile_literature,First published in 1950,/works/OL192389W?edition=ia%3Afamouspaintingsi00chas,/authors/OL2188241A/Alice_Elizabeth_Chase,//covers.openlibrary.org/b/olid/OL5849799M-M.jpg,Publish Date 1962|Publisher  Platt & Munk|Language English|Pages 120,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Afro-Asian culture studies,Jessa Slade,juvenile_literature,First published in 1973,/works/OL4312900W,/authors/OL6809215A/Jessa_Slade,//covers.openlibrary.org/b/olid/OL4884571M-M.jpg,Publish Date 1976|Publisher  Serie Educacional de Barron|Language Spanish|Pages 52,"Introduces Southeast Asia by examining its people and language, topography, climate, agriculture, religion, and history.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Classic Myths,Mary Catherine Judd,juvenile_literature,First published in 1901,/works/OL227270W?edition=ia%3Acu31924053968495,/authors/OL2497866A/Mary_Catherine_Judd,//covers.openlibrary.org/b/olid/OL6913676M-M.jpg,Publish Date 1901|Publisher  Rand-McNally & Co.|Language English|Pages 204,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Twice-Told Tales,Nathaniel Hawthorne,juvenile_literature,First published in 2018,/works/OL30096284W,/authors/OL26681A/Nathaniel_Hawthorne,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Independently Published|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Picture Book of Anne Frank,Randye Kaye,juvenile_literature,First published in 1993,/works/OL21847078W?edition=ia%3Apicturebookofann00adle,/authors/OL6936636A/Randye_Kaye,//covers.openlibrary.org/b/olid/OL1714975M-M.jpg,Publish Date 1993|Publisher  Holiday House|Language English|Pages 29,Traces the life of the young Jewish girl whose diary chronicles the years she and her family hid from the Nazis in an Amsterdam attic.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Growth,J. M. Tanner,juvenile_literature,First published in 1965,/works/OL4785399W?edition=ia%3Agrowthtann00tann,/authors/OL1006184A/J._M._Tanner,//covers.openlibrary.org/b/olid/OL5952987M-M.jpg,"Publish Date 1965|Publisher  Time, inc.|Language English|Pages 200","Traces the timetable of human development from conception to maturity, describes the patterns of growth, and explores the frontiers of new research which may enable man to influence growth.   Read more Read less",4 Want to read|0 Currently reading|0 Have read
Tom Swift and His Big Tunnel,Victor Appleton,juvenile_literature,First published in 1916,/works/OL3581418W?edition=ia%3Atomswifthisbigtu00appl,/authors/OL605044A/Victor_Appleton,//covers.openlibrary.org/b/olid/OL6603494M-M.jpg,Publish Date 1916|Publisher  Grosset & Dunlap|Language English|Pages 218,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Frog,Marjorie Van Heerden,juvenile_literature,First published in 1998,/works/OL21373760W,/authors/OL2768848A/Marjorie_Van_Heerden,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  University of Cambridge ESOL Examinations|Language English|Pages 8,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Naughty Hare,Nobantu Mapongwana,juvenile_literature,First published in 1998,/works/OL21373728W,/authors/OL8188354A/Nobantu_Mapongwana,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  University of Cambridge ESOL Examinations|Language English|Pages 8,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Computer Service and Repair,Richard M. Roberts,juvenile_literature,First published in 2002,/works/OL5736445W?edition=ia%3Acomputerservicer0000robe,/authors/OL1394516A/Richard_M._Roberts,//covers.openlibrary.org/b/olid/OL28257831M-M.jpg,"Publish Date Apr 02, 2014|Publisher  Goodheart-Willcox,              The Goodheart-Willcox Company, Inc.|Pages 974",This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Calculus with analytic geometry,Ron Larson,juvenile_literature,First published in 1979,/works/OL15859947W?edition=ia%3Acalculuswithanal0000lars_f9n3,/authors/OL2648745A/Ron_Larson,//covers.openlibrary.org/b/olid/OL3792500M-M.jpg,Publish Date 1982|Publisher  D.C. Heath|Language English|Pages 949,This edition doesn't have a description yet. Can you add one?,58 Want to read|6 Currently reading|2 Have read
Bim and Bom,Daniel J. Swartz,juvenile_literature,First published in 1996,/works/OL3238872W?edition=ia%3Abimbomshabbattal0000swar,/authors/OL527920A/Daniel_J._Swartz,//covers.openlibrary.org/b/olid/OL27710273M-M.jpg,Publish Date 2011|Publisher  Kar-Ben|Language English,"Bim, a housebuilder, and Bom, a baker, work hard all week, and then spend every Friday doing good deeds, ""mitzvot,"" and meet joyfully at sundown to celebrate Shabbat together.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
