title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The Psychology of Performance,Stewart T. Cotterill,psychology,First published in 2018,/works/OL20592927W,/authors/OL7806547A/Stewart_T._Cotterill,//covers.openlibrary.org/b/olid/OL27841909M-M.jpg,"Publish Date Apr 25, 2018|Publisher  Routledge|Pages 126",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Second Wave Positive Psychology,Itai Ivtzan,psychology,First published in 2015,/works/OL20314846W,/authors/OL7699771A/Itai_Ivtzan,//covers.openlibrary.org/b/olid/OL27519604M-M.jpg,"Publish Date Nov 10, 2015|Publisher  Routledge|Pages 214",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hopes and Dreams - Developing Potential,Robin Dynes,psychology,First published in 2008,/works/OL21253762W,/authors/OL3263947A/Robin_Dynes,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Taylor & Francis Group|Language English|Pages 190,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Psychological Anthropology for the 21st Century,Jack David Eller,psychology,First published in 2018,/works/OL21335981W,/authors/OL7479732A/Jack_David_Eller,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Taylor & Francis Group|Language English|Pages 266,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Writing down your soul,Janet Conner,psychology,First published in 2008,/works/OL15882106W?edition=ia%3Awritingdownyours0000conn,/authors/OL3032494A/Janet_Conner,//covers.openlibrary.org/b/olid/OL24790153M-M.jpg,Publish Date 2008|Publisher  Conari|Language English|Pages 253,This edition doesn't have a description yet. Can you add one?,10 Want to read|0 Currently reading|0 Have read
Success Is a Choice,Rick Pitino,psychology,First published in 1997,/works/OL2624089W?edition=ia%3Asuccessischoicet00piti,/authors/OL382292A/Rick_Pitino,//covers.openlibrary.org/b/olid/OL657188M-M.jpg,Publish Date 1997|Publisher  Broadway Books|Language English|Pages 275,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
"L' invention de la liberté, 1700-1789",Jean Starobinski,psychology,First published in 1964,/works/OL3294548W,/authors/OL538877A/Jean_Starobinski,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Gallimard|Language French|Pages 391,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emotions and Everyday Nationalism in Modern European History,Andreas Stynen,psychology,First published in 2020,/works/OL25231699W,/authors/OL7907352A/Andreas_Stynen,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Taylor & Francis Group|Language English|Pages 216,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mental slavery,Barbara Fletchman Smith,psychology,First published in 2000,/works/OL5934992W?edition=ia%3Amentalslaverypsy0000smit,/authors/OL1469241A/Barbara_Fletchman_Smith,//covers.openlibrary.org/b/olid/OL3533123M-M.jpg,Publish Date 2000|Publisher  Rebus Press|Language English|Pages 166,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Relational Integration of Psychology and Christian Theology,Steven J. Sandage,psychology,First published in 2018,/works/OL20593979W,/authors/OL2791920A/Steven_J._Sandage,//covers.openlibrary.org/b/olid/OL27843088M-M.jpg,"Publish Date Mar 02, 2018|Publisher  Routledge|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Off Season,Anne Rivers Siddons,psychology,First published in 2008,/works/OL1810244W?edition=ia%3Aoffseason00sidd,/authors/OL217125A/Anne_Rivers_Siddons,//covers.openlibrary.org/b/olid/OL17048016M-M.jpg,Publish Date 2008|Publisher  Grand Central Pub.|Language English|Pages 358,"""Anne Rivers Siddons tells the beautiful, tragic, and redemptive story of a woman who searches for meaning after her husband dies""--Provided by publisher.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Cognitive Styles in Infancy and Early Childhood (Psychology Revivals),Nathan Kogan,psychology,First published in 2013,/works/OL21249253W,/authors/OL1347402A/Nathan_Kogan,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Taylor & Francis Group|Language English|Pages 164,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
