title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
When mourning comes,William B. Silverman,psychology,First published in 1982,/works/OL723004W?edition=ia%3Awhenmourningcome00silv,/authors/OL58089A/William_B._Silverman,//covers.openlibrary.org/b/olid/OL2198015M-M.jpg,Publish Date 1990|Publisher  J. Aronson|Language English|Pages 145,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cognitive science,Jay Friedenberg,psychology,First published in 2005,/works/OL9585554W?edition=ia%3Acognitivescience00frie,/authors/OL3585385A/Jay_Friedenberg,//covers.openlibrary.org/b/olid/OL18395505M-M.jpg,Publish Date 2006|Publisher  Sage Publications|Language English|Pages 531,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|1 Have read
Experiencing Identity,Ian Craib,psychology,First published in 1998,/works/OL3277416W?edition=ia%3Aexperiencingiden0000crai,/authors/OL535096A/Ian_Craib,//covers.openlibrary.org/b/olid/OL7909238M-M.jpg,"Publish Date August 24, 1998|Publisher  Sage Publications Ltd|Language English|Pages 208",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Reconnecting with nature,Michael J. Cohen,psychology,First published in 1997,/works/OL3286939W,/authors/OL537224A/Michael_J._Cohen,//covers.openlibrary.org/b/olid/OL991208M-M.jpg,"Publish Date 1997|Publisher  Ecopress,              Finney Company, Incorporated|Language English|Pages 230",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Heart of Grief,Thomas Attig,psychology,First published in 2000,/works/OL2946455W?edition=ia%3Aheartgriefdeaths00atti,/authors/OL449456A/Thomas_Attig,//covers.openlibrary.org/b/olid/OL7388385M-M.jpg,"Publish Date October 2000|Publisher  Oxford University Press, USA|Language English|Pages 256",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Deaf transitions,Mairian Corker,psychology,First published in 1996,/works/OL2676462W,/authors/OL390600A/Mairian_Corker,//covers.openlibrary.org/b/olid/OL976302M-M.jpg,Publish Date 1996|Publisher  J. Kingsley Publishers|Language English|Pages 213,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Your boss is not your mother,Debra Mandel,psychology,First published in 2006,/works/OL5826789W?edition=ia%3Ayourbossisnotyou00mand,/authors/OL1428006A/Debra_Mandel,//covers.openlibrary.org/b/olid/OL3402960M-M.jpg,Publish Date 2006|Publisher  Agate|Language English,"""A business woman's guide to creating and maintaining positive relationships in the workplace""--Provided by publisher.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
NLP & sports,"O'Connor, Joseph.",psychology,First published in 2001,/works/OL7424387W,/authors/OL2241724A/O'Connor_Joseph.,//covers.openlibrary.org/b/olid/OL7864918M-M.jpg,Publish Date 2001|Publisher  Thorsons|Language English|Pages 214,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Verhaltenswirksame Bildmotive in der Werbung,Gabriele S. Dieterle,psychology,First published in 1992,/works/OL4046913W,/authors/OL752748A/Gabriele_S._Dieterle,/images/icons/avatar_book-sm.png,Publish Date 1992|Publisher  Physica-Verlag|Language German|Pages 230,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Influence,Elaina Zuker,psychology,First published in 1994,/works/OL3967622W?edition=ia%3Ainfluenceportabl0000zuke,/authors/OL725348A/Elaina_Zuker,//covers.openlibrary.org/b/olid/OL1441360M-M.jpg,Publish Date 1994|Publisher  Crisps Publications|Language English|Pages 75,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
