title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Oracle Database X PL/SQL Programming Workbook,Michael McLaughlin,management,First published in 2008,/works/OL2620131W,/authors/OL381684A/Michael_McLaughlin,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  McGraw-Hill|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cleaning up for a living,Don Aslett,management,First published in 1988,/works/OL2657357W?edition=ia%3Acleaningupforliv00asle,/authors/OL387522A/Don_Aslett,//covers.openlibrary.org/b/olid/OL1540569M-M.jpg,Publish Date 1991|Publisher  Betterway Publications|Language English|Pages 208,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nationwide Response Issues after an Improvised Nuclear Device Attack : Medical and Public Health Considerations for Neighboring Jurisdictions,Institute of Medicine,management,First published in 2013,/works/OL29378672W,/authors/OL3246797A/Institute_of_Medicine,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  National Academies Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Price wars,Thomas J. Winninger,management,First published in 1994,/works/OL2945233W?edition=ia%3Apricewarshowtowi00winn,/authors/OL449257A/Thomas_J._Winninger,//covers.openlibrary.org/b/olid/OL1133107M-M.jpg,Publish Date 1994|Publisher  St. Thomas Press|Language English|Pages 275,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Decision Support and Business Intelligence Systems,Efraim Turban,management,First published in 2005,/works/OL29368730W,/authors/OL389629A/Efraim_Turban,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  Pearson Education, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
(Protection of Environment) Water Effluent Guidelines and Standards,National Archives and Records Administra...,management,First published in 2016,/works/OL29396139W,/authors/OL3945407A/National_Archives_and_Records_Administration,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Rowman & Littlefield Publishing Group, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Microsoft SQL Server 2012 Administration,Tom Carpenter,management,First published in 2013,/works/OL29018943W,/authors/OL4854241A/Tom_Carpenter,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Wiley & Sons, Incorporated, John|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Team Advantage : The Complete Coaching Guide for Team Transformation,D. J. Mitsch,management,First published in 2010,/works/OL28990662W,/authors/OL10258231A/D._J._Mitsch,/images/icons/avatar_book-sm.png,"Publish Date 2012|Publisher  Wiley & Sons, Incorporated, John|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
No regrets,Barbara Stuhler,management,First published in 1986,/works/OL2924486W,/authors/OL445628A/Barbara_Stuhler,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Braemar Press|Language English|Pages 127,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
DON'T SWEAT THE SMALL STUFF FOR TEENS JOURNAL (Don't Sweat the Small Stuff (Hyperion)),Richard Carlson,management,First published in 2002,/works/OL57929W?edition=ia%3Adontsweatsmallst0000carl_y9u7,/authors/OL34615A/Richard_Carlson,//covers.openlibrary.org/b/olid/OL8143541M-M.jpg,"Publish Date September 4, 2002|Publisher  Hyperion|Language English|Pages 220",This edition doesn't have a description yet. Can you add one?,6 Want to read|0 Currently reading|0 Have read
