title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Compromise or confrontation,Isabel Burk Mazzenga,juvenile_literature,First published in 1989,/works/OL4775555W?edition=ia%3Acompromiseorconf00mazz,/authors/OL1003010A/Isabel_Burk_Mazzenga,//covers.openlibrary.org/b/olid/OL2187572M-M.jpg,Publish Date 1989|Publisher  F. Watts|Language English|Pages 96,Discusses how to develop good communication skills to negotiate with the adults in your life.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
The Crash of 1929,Ronald Migneco,juvenile_literature,First published in 1989,/works/OL4796722W?edition=ia%3Acrashof192900mign,/authors/OL1009373A/Ronald_Migneco,//covers.openlibrary.org/b/olid/OL2210879M-M.jpg,Publish Date 1989|Publisher  Lucent Books|Language English|Pages 64,An account of the stock market crash of 1929.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
People in my family,Bobbie Kalman,juvenile_literature,First published in 1985,/works/OL447129W?edition=ia%3Apeopleinmyfamily0000kalm,/authors/OL19026A/Bobbie_Kalman,//covers.openlibrary.org/b/olid/OL2532115M-M.jpg,Publish Date 1985|Publisher  Crabtree Pub. Co.|Language English|Pages 32,"Depicts children in different kinds of families, including one with a pregnant mother, one with grandparents who live with the family, and one with a father who works at home.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Life on the trail,Bobbie Kalman,juvenile_literature,First published in 1999,/works/OL447083W?edition=ia%3Alifeontrail00kalm,/authors/OL19026A/Bobbie_Kalman,//covers.openlibrary.org/b/olid/OL378318M-M.jpg,Publish Date 1999|Publisher  Crabtree Pub.|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The changing climate of South America,Patricia K. Kummer,juvenile_literature,First published in 2014,/works/OL20637575W?edition=ia%3Achangingclimateo0000kumm_g4u5,/authors/OL216453A/Patricia_K._Kummer,//covers.openlibrary.org/b/olid/OL27898078M-M.jpg,Publish Date 2014|Language English|Pages 48,"In 'The changing climate of South America', discover what makes this continent unique. Find out about its geography, wildlife, people, weather and natural resources. Explore the environmental issues affecting South America in the twenty-first century and the steps being taken to ensure a better tomorrow for this continent.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Babe Didrikson Zaharias,Joseph Levit,juvenile_literature,First published in 2020,/works/OL20761449W,/authors/OL7907076A/Joseph_Levit,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Urban Places,Katie Peters,juvenile_literature,First published in 2020,/works/OL20761306W,/authors/OL7167650A/Katie_Peters,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Space Travel from Then to Now,Rachel A. Koestler-Grack,juvenile_literature,First published in 2019,/works/OL20755306W,/authors/OL1393958A/Rachel_A._Koestler-Grack,//covers.openlibrary.org/b/olid/OL28085107M-M.jpg,Publish Date 2019|Publisher  Amicus|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Don't Rush Me!,Chynna Laird,juvenile_literature,First published in 2018,/works/OL20169300W,/authors/OL7641135A/Chynna_Laird,//covers.openlibrary.org/b/olid/OL27352153M-M.jpg,"Publish Date Jan 01, 2018|Publisher  Loving Healing Press|Pages 34",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Journeys to Outer Space,Megan Kopp,juvenile_literature,First published in 2019,/works/OL20158907W,/authors/OL6782767A/Megan_Kopp,//covers.openlibrary.org/b/olid/OL27339949M-M.jpg,"Publish Date Mar 05, 2019|Publisher  Crabtree Pub Co|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
China,Jillian Powell,juvenile_literature,First published in 2006,/works/OL20460352W?edition=ia%3Achina0000powe_m6p1,/authors/OL220902A/Jillian_Powell,//covers.openlibrary.org/b/olid/OL27686529M-M.jpg,Publisher  Franklin Watts Ltd,"What's it like to live in China? Looking at countries takes you on a tour so you can find out about the landscape, the weather, the people and the places.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Food for life,Kathleen V. Kudlinski,juvenile_literature,First published in 2002,/works/OL20511421W?edition=ia%3Afoodforlife0000kudl_o4s6,/authors/OL224474A/Kathleen_V._Kudlinski,//covers.openlibrary.org/b/olid/OL12286071M-M.jpg,Publish Date 2002|Publisher  Newbridge Educational,"""We all need food, to live, to grow, to give us energy! But some foods are more nutritious than others. Using fun examples from the animal world to introduce basic nutritional concepts, this book explains the food pyramid, proteins and carbohydrates, how we get energy from foods, the human digestive system, and more.""-- Publisher's website.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
BOX,Carole Boston Weatherford,juvenile_literature,First published in 2020,/works/OL20705566W,/authors/OL32006A/Carole_Boston_Weatherford,//covers.openlibrary.org/b/olid/OL27997644M-M.jpg,"Publish Date Apr 14, 2020|Publisher  Candlewick|Language English|Pages 56","In a moving, lyrical tale about the cost and fragility of freedom, a New York Times best-selling author and an acclaimed artist follow the life of a man who courageously shipped himself out of slavery. What have I to fear? My master broke every promise to me. I lost my beloved wife and our dear children. All, sold South. Neither my time nor my body is mine. The breath of life is all I have to lose. And bondage is suffocating me. Henry Brown wrote that long before he came to be known as Box, he ""entered the world a slave."" He was put to work as a child and passed down from one generation to the next as property. When he was an adult, his wife and children were sold away from him out of spite. Henry Brown watched as his family left bound in chains, headed to the deeper South. What more could be taken from him? But then hope and help came in the form of the Underground Railroad. Escape! In stanzas of six lines each, each line representing one side of a box, celebrated poet Carole Boston Weatherford powerfully narrates Henry Brown's story of how he came to send himself in a box from slavery to freedom. Strikingly illustrated in rich hues and patterns by artist Michele Wood, Box is augmented with historical records and an introductory excerpt from Henry's own writing as well as a time line, notes from the author and illustrator, and a bibliography. - Publisher.   Read more Read less",1 Want to read|0 Currently reading|1 Have read
Shapes,Jodi Huelin,juvenile_literature,First published in 2004,/works/OL20642240W,/authors/OL1476484A/Jodi_Huelin,//covers.openlibrary.org/b/olid/OL27907524M-M.jpg,"Publish Date April 27, 2004|Publisher  HarperFestival|Language English|Pages 22","Shapes are everywhere! Follow along with Harold as he flies a diamond-shaped kite, eats a yummy piece of triangle-shaped pie, and falls asleep beneath the crescent-shaped moon.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Chief Joseph of the Nez Perce,Bill McAuliffe,juvenile_literature,First published in 1999,/works/OL1824522W,/authors/OL218625A/Bill_McAuliffe,//covers.openlibrary.org/b/olid/OL7896028M-M.jpg,Publish Date August 1999|Publisher  Capstone Press|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Build your own airport,Kate Petty,juvenile_literature,First published in 1985,/works/OL1823165W?edition=ia%3Abuildyourownairp00pett,/authors/OL218490A/Kate_Petty,//covers.openlibrary.org/b/olid/OL2553215M-M.jpg,Publish Date 1985|Publisher  F. Watts|Language English|Pages 30,"Provides step-by-step instructions for building an airport equipped with buildings, control tower, helicopter, business and jumbo jets, and baggage and supply trucks.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
What's that taste?,Kate Petty,juvenile_literature,First published in 1986,/works/OL1823153W?edition=ia%3Awhatsthattaste0000pett,/authors/OL218490A/Kate_Petty,//covers.openlibrary.org/b/olid/OL9810525M-M.jpg,"Publish Date April 7, 1993|Publisher  Price Stern Sloan|Language English","Describes the taste of various things, from fresh orange juice and crisp juicy apples to minty toothpaste and tasteless water.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Into wild Tasmania,Marla Felkins Ryan,juvenile_literature,First published in 2004,/works/OL18164632W?edition=ia%3Aintowildtasmania0000unse,/authors/OL2963145A/Marla_Felkins_Ryan,//covers.openlibrary.org/b/olid/OL3290107M-M.jpg,Publish Date 2004|Publisher  Blackbirch Press|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
You Wouldnt Want To Be In The Trenches In World War One,Alex Woolf,juvenile_literature,First published in 2014,/works/OL17387693W?edition=ia%3Ayouwouldntwantto0000wool_g3i4,/authors/OL1392549A/Alex_Woolf,//covers.openlibrary.org/b/olid/OL25967700M-M.jpg,Publish Date 2014|Publisher  Salariya Book Company Ltd,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Aesop's fables,Aesop,juvenile_literature,First published in 1985,/works/OL16989279W?edition=ia%3Aaesopsfables000aeso,/authors/OL2549498A/Aesop,//covers.openlibrary.org/b/olid/OL2856616M-M.jpg,"Publish Date 1985|Publisher  Holt, Rinehart, and Winston|Language English|Pages 27",The noted illustrator presents thirteen of Aesop's most familiar fables.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Daredevil Morgan,Bill Slavin,juvenile_literature,First published in 2010,/works/OL17423284W?edition=ia%3Adaredevilmorgan0000stau,/authors/OL832393A/Bill_Slavin,//covers.openlibrary.org/b/olid/OL26005937M-M.jpg,Publish Date 2010|Publisher  Formac Publishing Company Limited,"Its Fall Fair time again and Morgan is sure his homegrown pumpkin will take first prize. But when Aldeen drops his pumpkin and it smashes, he gets angry and challenges her to a bumper car war. Aldeen has other ideas and counters with a dare to ride the Asteroid Belt, a big-kid rollercoaster. Can Morgan save face and be brave enough to try?  With a situation young readers will recognize and enjoy, and a character they can easily identify with, this is a book that will appeal to kids starting to read on their own. The dyslexia-friendly features of the book include easier-to-read typography, page layout, and reduced-contrast paper stock, along with illustrations on every double-page spread that enhance the text.   Read more Read less",0 Want to read|0 Currently reading|1 Have read
Soda poppery,Stephen Tchudi,juvenile_literature,First published in 1986,/works/OL1826100W?edition=ia%3Asodapopperyhisto0000tchu,/authors/OL218778A/Stephen_Tchudi,//covers.openlibrary.org/b/olid/OL2550079M-M.jpg,Publish Date 1986|Publisher  Scribner|Language English|Pages 148,"Presents the history of soft drinks in America, from mineral water to caffeine-free diet soda, and provides recipes and experiments for making and using soft drinks.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Prairies, Fields, and Meadows (Exploring Ecosystems)",Patricia A. Fink Martin,juvenile_literature,First published in 2002,/works/OL1839506W?edition=ia%3Aprairiesfieldsme0000mart,/authors/OL220320A/Patricia_A._Fink_Martin,//covers.openlibrary.org/b/olid/OL7781212M-M.jpg,Publish Date September 2002|Publisher  Franklin Watts|Language English|Pages 144,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Loaders,Amanda Askew,juvenile_literature,First published in 2010,/works/OL18680469W?edition=ia%3Aloaders0000aske_n8r4,/authors/OL6582542A/Amanda_Askew,//covers.openlibrary.org/b/olid/OL28865749M-M.jpg,Publish Date 2010|Publisher  QED|Language English|Pages 24,"With bold design and colourful photographs, this series will engage even the most reluctant readers. A review page helps test children's learning in a fun and interactive way.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Indians of the Southwest,"World Book, Inc",juvenile_literature,First published in 2009,/works/OL18657186W?edition=ia%3Aindiansofsouthwe0000unse,/authors/OL6822163A/World_Book_Inc,//covers.openlibrary.org/b/olid/OL20988877M-M.jpg,Publish Date 2009|Publisher  World Book|Language English,"""A discussion of the Indians of the Southwest, including who they were, where they lived, the rise of civilization, social structure, religion, art and architecture, science and technology, daily life, entertainment and sports, and fall of civilization. Features include timelines, fact boxes, glossary, list of recommended reading and web""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Mary Elitch Long,Debra B. Faulkner,juvenile_literature,First published in 2008,/works/OL18648684W?edition=ia%3Amaryelitchlongfi0000faul,/authors/OL3074388A/Debra_B._Faulkner,//covers.openlibrary.org/b/olid/OL24001456M-M.jpg,"Publish Date 2008|Publisher  Filter Press, LLC|Language English|Pages 59",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
SASSY room décor kit,Robin Zingone,juvenile_literature,First published in 2009,/works/OL18648707W,/authors/OL6884513A/Robin_Zingone,/images/icons/avatar_book-sm.png,"Publish Date 2009|Publisher  New Seasons, a division of Publications International|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Najtij q'iij,,juvenile_literature,First published in 1991,/works/OL18673651W,,//covers.openlibrary.org/b/olid/OL13262162M-M.jpg,"Publish Date 2007|Publisher  OKMA,              CHOLSAMAJ|Language Spanish|Pages 60",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Saint Patrick and the peddler,Margaret Hodges,juvenile_literature,First published in 1993,/works/OL1903662W?edition=ia%3Asaintpatrickpedd00hodg,/authors/OL227888A/Margaret_Hodges,//covers.openlibrary.org/b/olid/OL1739190M-M.jpg,Publish Date 1993|Publisher  Orchard Books|Language English,"When a poor Irish peddler follows the instructions given to him by Saint Patrick in a dream, his life is greatly changed. Includes background on Saint Patrick and on the origin of the story.   Read more Read less",3 Want to read|0 Currently reading|1 Have read
Petites comptines pour tous les jours,Sylvie Albert,juvenile_literature,First published in 1995,/works/OL18871434W?edition=ia%3Apetitescomptines0000unse,/authors/OL3120228A/Sylvie_Albert,//covers.openlibrary.org/b/olid/OL23090882M-M.jpg,Publish Date 1995|Publisher  Nathan|Language French|Pages 137,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Twizzlers: Shapes and Patterns,Jerry Pallotta,juvenile_literature,First published in 2002,/works/OL1955366W?edition=ia%3Atwizzlersshapesp0000pall,/authors/OL234563A/Jerry_Pallotta,//covers.openlibrary.org/b/olid/OL7512168M-M.jpg,"Publish Date November 1, 2002|Publisher  Cartwheel|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Vikings,Rachel Wright,juvenile_literature,First published in 1992,/works/OL1962934W?edition=ia%3Avikingsfactsthin00wrig,/authors/OL235631A/Rachel_Wright,//covers.openlibrary.org/b/olid/OL7781480M-M.jpg,Publish Date February 1993|Publisher  Franklin Watts|Language English|Pages 32,Describes the Viking way of life and provides instructions for related craft projects.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Tiger lilies and other beastly plants,Elizabeth Ring,juvenile_literature,First published in 1984,/works/OL1972616W?edition=ia%3Atigerliliesother0000ring,/authors/OL237015A/Elizabeth_Ring,//covers.openlibrary.org/b/olid/OL971549M-M.jpg,Publish Date 1996|Publisher  Walker & Co.|Language English|Pages 32,"Describes several plants that remind us in some way of animals, including the foxglove, pussy willow, skunk cabbage, and snapdragon.   Read more Read less",0 Want to read|0 Currently reading|1 Have read
Angus all aglow,Heather Smith,juvenile_literature,First published in 2018,/works/OL19764492W,/authors/OL188429A/Heather_Smith,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Orca Book Publishers|Language English,"Angus loves sparkly things, so much so that he can hear them. To Angus, shiny objects not only look beautiful; they also crackle, buzz and go whiz-bang-POP! His unique ability is lost, however, when Angus wears his grandma's beaded necklace to school, and his classmates tease him for his atypical choice.  Includes glitter cover.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The German-American heritage,Irene M. Franck,juvenile_literature,First published in 1989,/works/OL1978398W?edition=ia%3Agermanamericanhe0000fran,/authors/OL237896A/Irene_M._Franck,//covers.openlibrary.org/b/olid/OL2039892M-M.jpg,Publish Date 1989|Publisher  Facts on File|Language English|Pages 152,"Explores the history, culture, and contributions of German-Americans from colonial times to the present.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Tangled,Barbara Bazaldua,juvenile_literature,First published in 2010,/works/OL19944112W?edition=ia%3Atangledessential0000baza,/authors/OL41450A/Barbara_Bazaldua,//covers.openlibrary.org/b/olid/OL27124543M-M.jpg,Publish Date 2010|Publisher  DK|Language English|Pages 47,This edition doesn't have a description yet. Can you add one?,6 Want to read|0 Currently reading|0 Have read
Clothes in cold weather,Miriam Moss,juvenile_literature,First published in 1988,/works/OL1985586W?edition=ia%3Aclothesincoldwea0000moss,/authors/OL238891A/Miriam_Moss,//covers.openlibrary.org/b/olid/OL1783560M-M.jpg,Publish Date 1988|Publisher  Wayland|Language English|Pages 32,"Examines the background and history of cold weather clothes, including protective clothing, winter sports clothes, and clothing worn by people of mountainous and arctic regions.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Chief Joseph of the Nez Perce Indians,Mary Virginia Fox,juvenile_literature,First published in 1992,/works/OL1951963W?edition=ia%3Achiefjosephofnez0000foxm,/authors/OL234097A/Mary_Virginia_Fox,//covers.openlibrary.org/b/olid/OL1554904M-M.jpg,Publish Date 1992|Publisher  Childrens Press|Language English|Pages 111,Relates the life story of the Nez Percé Indian chief who led his people on a great trek to escape the injustices of the American government.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Parables for kids,Danae Dobson,juvenile_literature,First published in 1999,/works/OL1936006W?edition=ia%3Aparablesforkidse0000dobs,/authors/OL232295A/Danae_Dobson,//covers.openlibrary.org/b/olid/OL371784M-M.jpg,Publish Date 1999|Publisher  Tyndale House|Language English|Pages 84,"Retells eight parables, such as the Prodigal Son, the Persistent Widow, and the Good Samaritan, in terms of modern situations. Includes the Biblical version and interpretive text.   Read more Read less",3 Want to read|1 Currently reading|0 Have read
Sparky: The Life and Art of Charles Schulz,Beverly Gherman,juvenile_literature,First published in 2010,/works/OL1950701W?edition=ia%3Asparkylifeartofc0000gher,/authors/OL233930A/Beverly_Gherman,//covers.openlibrary.org/b/olid/OL23081882M-M.jpg,Publish Date 2010|Publisher  Chronicle Books|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
The creation of the universe,David E. Fisher,juvenile_literature,First published in 1977,/works/OL1945333W?edition=ia%3Acreationofuniver00fish,/authors/OL233435A/David_E._Fisher,//covers.openlibrary.org/b/olid/OL4563382M-M.jpg,Publish Date 1977|Publisher  Bobbs-Merrill|Language English|Pages 119,"Explains theories relating to the creation of the universe including Kepler's three laws of motion, Einstein's theory of relativity, and the Steady State and Big Bang theories.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Noddy Tells the Time (Noddy),Enid Blyton,juvenile_literature,First published in 1995,/works/OL1949230W,/authors/OL233814A/Enid_Blyton,//covers.openlibrary.org/b/olid/OL10636274M-M.jpg,Publish Date 1995|Publisher  BBC Children's Books|Language English|Pages 22,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Careers in network engineering,Christina Penna,juvenile_literature,First published in 2001,/works/OL19681052W?edition=ia%3Acareersinnetwork0000penn,/authors/OL2869357A/Christina_Penna,//covers.openlibrary.org/b/olid/OL8120320M-M.jpg,Publish Date September 2001|Publisher  Rosen Publishing Group|Language English|Pages 64,"Explains what network engineering is, the education and training required, and how to get started in this growing field.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
How names were given,Barbara Marchand,juvenile_literature,First published in 1991,/works/OL19584008W?edition=ia%3Ahownamesweregive0000unse,/authors/OL2936717A/Barbara_Marchand,//covers.openlibrary.org/b/olid/OL15354288M-M.jpg,Publish Date 1991|Publisher  Theytus Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Lies, deception, and truth",Ann E. Weiss,juvenile_literature,First published in 1988,/works/OL1963034W?edition=ia%3Aliesdeceptiontru00weis,/authors/OL235641A/Ann_E._Weiss,//covers.openlibrary.org/b/olid/OL2040921M-M.jpg,Publish Date 1988|Publisher  Houghton Mifflin|Language English|Pages 143,"An investigation of the nature of truth, ethics, and deception.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Wizard Things to Make Do,Rebecca Gilpin,juvenile_literature,First published in 2006,/works/OL19642044W?edition=ia%3Awizardthingstoma0000gilp_l6w1,/authors/OL2733205A/Rebecca_Gilpin,//covers.openlibrary.org/b/olid/OL26862122M-M.jpg,"Publish Date Apr 24, 2006|Publisher  Usborne Publishing|Pages 34",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Subarctic Indians (Native Americans),Mir Tamim Ansary,juvenile_literature,First published in 2000,/works/OL1856585W,/authors/OL222244A/Mir_Tamim_Ansary,//covers.openlibrary.org/b/olid/OL12324192M-M.jpg,Publish Date July 2001|Publisher  Heinemann|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Peru,Leslie Jermyn,juvenile_literature,First published in 1998,/works/OL1856719W?edition=ia%3Aperu0000jerm,/authors/OL222260A/Leslie_Jermyn,//covers.openlibrary.org/b/olid/OL681342M-M.jpg,Publish Date 1998|Publisher  Gareth Stevens Pub.|Language English|Pages 32,"Describes how the culture of Peru is reflected in its many festivals, including the Festival of the Sun, Corpus Christi, and Puno Day.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
It's a firefly night,Dianne Ochiltree,juvenile_literature,First published in 2008,/works/OL18771268W?edition=ia%3Aitsfireflynight0000ochi,/authors/OL22611A/Dianne_Ochiltree,//covers.openlibrary.org/b/olid/OL30662233M-M.jpg,Publish Date 2013|Publisher  Blue Apple Books|Language English,"On a warm summer night, a young girl and her daddy catch fireflies, put them in a jar to admire for a brief time, and then release them back into the moonlight. Includes facts about fireflies.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Sports great Shaquille O'Neal,Michael John Sullivan,juvenile_literature,First published in 1995,/works/OL1877104W?edition=ia%3Aisbn_9780894905940,/authors/OL224777A/Michael_John_Sullivan,//covers.openlibrary.org/b/olid/OL1105400M-M.jpg,Publish Date 1995|Publisher  Enslow Publishers|Language English|Pages 64,Traces the personal life and basketball career of the center who began his NBA career with the Orlando Magic in 1992.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Draw 50 people of the Bible,Lee J. Ames,juvenile_literature,First published in 1995,/works/OL1884976W?edition=ia%3Adraw50peopleofbi0000ames,/authors/OL225631A/Lee_J._Ames,//covers.openlibrary.org/b/olid/OL23062982M-M.jpg,Publish Date 1995|Publisher  Broadway Books|Language English|Pages 61,"Provides step-by-step instructions for drawing fifty people from the Bible, including David and Goliath, Noah and his ark, and Mary and the baby Jesus.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Draw 50 flowers, trees, and other plants",Lee J. Ames,juvenile_literature,First published in 1994,/works/OL1884972W?edition=ia%3Adraw50flowerstre0000ames,/authors/OL225631A/Lee_J._Ames,//covers.openlibrary.org/b/olid/OL17228513M-M.jpg,Publish Date 1995|Publisher  Kingfisher|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,9 Want to read|0 Currently reading|1 Have read
The very first Easter,Kelly Pulley,juvenile_literature,First published in 2009,/works/OL18654664W,/authors/OL3172457A/Kelly_Pulley,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Zonderkidz|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nice or nasty,Nick Butterworth,juvenile_literature,First published in 1987,/works/OL1863752W?edition=ia%3Aniceornastybooko00butt,/authors/OL223141A/Nick_Butterworth,//covers.openlibrary.org/b/olid/OL2733235M-M.jpg,"Publish Date 1987|Publisher  Little, Brown|Language English|Pages 25","Animal and human characters introduce opposite concepts such as fast and slow, wet and dry, weak and strong.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Blue cows?,Rob Waring,juvenile_literature,First published in 2009,/works/OL18558924W,/authors/OL3172750A/Rob_Waring,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Heinle Cengage Learning|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Atlas of the world in the age of discovery, 1453-1763",Duncan Townson,juvenile_literature,First published in 1981,/works/OL1892428W?edition=ia%3Aatlasofworldinth00dunc,/authors/OL226553A/Duncan_Townson,//covers.openlibrary.org/b/olid/OL7781007M-M.jpg,Publish Date 1981|Publisher  Warwick Press|Language English|Pages 61,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Play ball,Time-Life for Children (Firm),juvenile_literature,First published in 1993,/works/OL18842089W,/authors/OL2827456A/Time-Life_for_Children_(Firm),/images/icons/avatar_book-sm.png,Publish Date 1993|Publisher  Time Life for Children|Language English|Pages 63,"Uses stories, poems, riddles, games, and hands-on activities, all related to various sports, to teach early math skills.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Elvis Is King!,Jonah Winter,juvenile_literature,First published in 2019,/works/OL20162495W,/authors/OL218923A/Jonah_Winter,//covers.openlibrary.org/b/olid/OL27344314M-M.jpg,"Publish Date Jan 08, 2019|Publisher  Schwartz & Wade|Pages 40",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Third Chimpanzee for Young People,Rebecca Stefoff,juvenile_literature,First published in 2014,/works/OL20290845W,/authors/OL31203A/Rebecca_Stefoff,//covers.openlibrary.org/b/olid/OL27491703M-M.jpg,"Publish Date May 19, 2015|Publisher  Triangle Square|Pages 368",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The kid's guide to San Francisco,Eileen Ogintz,juvenile_literature,First published in 2014,/works/OL20031374W,/authors/OL457066A/Eileen_Ogintz,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Globe Pequot Press|Language English|Pages 151,"Before you plan your family s next excursion in San Francisco, California, get some help from a travel professional  and your kids! The Kid s Guide to San Francisco lets the kids help plan the trip and guides you as you explore the city. Inside you ll find kid-tested tips on where to go, where to eat, what to see, and where to get the best souvenirs.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Now you see me, now you don't",Silvia Borando,juvenile_literature,First published in 2016,/works/OL20032590W?edition=ia%3Anowyouseemenowyo0000bora,/authors/OL7417654A/Silvia_Borando,//covers.openlibrary.org/b/olid/OL27212632M-M.jpg,Publish Date 2016|Publisher  Candlewick Press|Language English,"A menagerie of colorful animals can be found within this stylish book, but pay attention! When the background color changes with each turn of the page, a different animal (almost) vanishes   and another seems to appear onevery spread. Who blends in with the fallen leaves? What about the trees of the forest? Brimming with visual humor, this attractive play on color and camouflage is sure to delight keen-eyed youngsters and reward their observational skills with a few giggles.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Living as world neighbors,Prudence Cutright,juvenile_literature,First published in 1962,/works/OL19838206W?edition=ia%3Amacmillansocials00unse,/authors/OL2297546A/Prudence_Cutright,//covers.openlibrary.org/b/olid/OL27027629M-M.jpg,Publish Date 1962|Publisher  Macmillan|Language English|Pages 536,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
