title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Selishtni obrazuvanii͡a︡,Siĭka Georgieva,management,First published in 1989,/works/OL4389178W,/authors/OL865095A/Siĭka_Georgieva,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Partizdat|Language Bulgarian|Pages 205,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Frontline manufacturing,Robert A. Forcier,management,First published in 1992,/works/OL4290216W,/authors/OL832659A/Robert_A._Forcier,/images/icons/avatar_book-sm.png,Publish Date 1992|Publisher  Business One Irwin|Language English|Pages 253,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Readings in productivity improvements,American Production and Inventory Contro...,management,First published in 1984,/works/OL4381578W,/authors/OL862790A/American_Production_and_Inventory_Control_Society._International_Conference,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  American Production and Inventory Control Society|Language English|Pages 134,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Housing management,Mary A. Vance,management,First published in 1983,/works/OL4363990W,/authors/OL857324A/Mary_A._Vance,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Vance Bibliographies|Language English|Pages 14,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
City managers,Mary A. Vance,management,First published in 1987,/works/OL4363848W,/authors/OL857324A/Mary_A._Vance,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Vance Bibliographies|Language English|Pages 17,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Goals and objectives of fishery management,J. A. Gulland,management,First published in 1977,/works/OL4393545W,/authors/OL866496A/J._A._Gulland,/images/icons/avatar_book-sm.png,Publish Date 1977|Publisher  Food and Agriculture Organization of the United Nations : [distributed by FAO Dept. of Fisheries]|Language English|Pages 14,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Khozyaistvennyi mekhanizm na putyakh perestroiki,V. S. Mavrishchev,management,First published in 1989,/works/OL4392799W,/authors/OL866306A/V._S._Mavrishchev,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Belarus'|Language Russian,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Khozi͡a︡ĭstvennyĭ mekhanizm na puti͡a︡kh perestroĭki,V. S. Mavrishchev,management,First published in 1989,/works/OL4392798W,/authors/OL866306A/V._S._Mavrishchev,/images/icons/avatar_book-sm.png,"Publish Date 1989|Publisher  ""Belarusʹ""|Language Russian|Pages 127",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Guidelines for fishery management,J. A. Gulland,management,First published in 1974,/works/OL4393546W,/authors/OL866496A/J._A._Gulland,/images/icons/avatar_book-sm.png,"Publish Date 1974|Publisher  Food and Agriculture Organization of the United Nations, United Nations Development Programme|Language English|Pages 84",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sistemnyi podkhod k sovershenstvovaniyu khozyaistvennogo mekhanizma v stroitel'stve,R. M. Merkin,management,First published in 1990,/works/OL4386223W,/authors/OL864310A/R._M._Merkin,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  Stroiizdat|Language Russian,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
