title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"Breathing (First Starts, the Body)",Anita Ganeri,juvenile_literature,First published in 1994,/works/OL104003W?edition=ia%3Abreathing0000gane_t9s1,/authors/OL18809A/Anita_Ganeri,//covers.openlibrary.org/b/olid/OL9376505M-M.jpg,"Publish Date October 13, 1994|Publisher  Franklin Watts Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Odd numbers,Michel Gagné,juvenile_literature,First published in 2005,/works/OL10285W,/authors/OL40590A/Michel_Gagné,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Gagne International Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ancient Egyptians (Focus on History),Anita Ganeri,juvenile_literature,First published in 1995,/works/OL103985W?edition=ia%3Afocusonancienteg0000gane,/authors/OL18809A/Anita_Ganeri,//covers.openlibrary.org/b/olid/OL9882921M-M.jpg,"Publish Date June 28, 2001|Publisher  Franklin Watts Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Greeks,Anita Ganeri,juvenile_literature,First published in 2009,/works/OL104029W,/authors/OL18809A/Anita_Ganeri,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Stargazer Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Racism,Anita Ganeri,juvenile_literature,First published in 2001,/works/OL104060W?edition=ia%3Aracism0000hibb_u8d6,/authors/OL18809A/Anita_Ganeri,//covers.openlibrary.org/b/olid/OL10772399M-M.jpg,"Publish Date July 26, 2001|Publisher  Franklin Watts Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Basic mathematics,J. C. Ward,juvenile_literature,First published in 1973,/works/OL10389132W,/authors/OL4306823A/J._C._Ward,/images/icons/avatar_book-sm.png,Publish Date 1974|Publisher  Oliver and Boyd|Language English|Pages 58,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The sky above us,Bertha Morris Parker,juvenile_literature,First published in 1941,/works/OL10366330W,/authors/OL157827A/Bertha_Morris_Parker,/images/icons/avatar_book-sm.png,"Publish Date 1941|Publisher  Row, Peterson and Company|Language English|Pages 34",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The sun and its family,Bertha Morris Parker,juvenile_literature,First published in 1941,/works/OL10366332W?edition=ia%3Asunitsfamily00park,/authors/OL157827A/Bertha_Morris_Parker,//covers.openlibrary.org/b/olid/OL6429586M-M.jpg,"Publish Date 1941|Publisher  Row, Peterson and company|Language English|Pages 35",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Spring,Nicola Baxter,juvenile_literature,First published in 1996,/works/OL100700W?edition=ia%3Aspring0000baxt_x3y2,/authors/OL32297A/Nicola_Baxter,//covers.openlibrary.org/b/olid/OL812797M-M.jpg,Publish Date 1996|Publisher  Childrens Press|Language English|Pages 24,"A simple discussion of various facets of spring, including changes in the weather, planting gardens, and the birth of baby animals.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Sound Not Silence (Toppers),Nicola Baxter,juvenile_literature,First published in 1995,/works/OL100699W?edition=ia%3Asoundnotsilence0000baxt,/authors/OL32297A/Nicola_Baxter,//covers.openlibrary.org/b/olid/OL10771368M-M.jpg,"Publish Date June 29, 1995|Publisher  Franklin Watts Ltd|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
