title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Smart moves,Samuel D. Deep,management,First published in 1990,/works/OL2714059W?edition=ia%3Asmartmoves14step00deep,/authors/OL397024A/Samuel_D._Deep,//covers.openlibrary.org/b/olid/OL2198072M-M.jpg,Publish Date 1990|Publisher  Addison-Wesley Pub. Co.|Language English|Pages 247,This edition doesn't have a description yet. Can you add one?,3 Want to read|1 Currently reading|0 Have read
Softwareagenten in der Industrie 4. 0,Birgit Vogel-Heuser,management,First published in 2018,/works/OL27392983W,/authors/OL4019339A/Birgit_Vogel-Heuser,/images/icons/avatar_book-sm.png,"Publish Date 2018|Publisher  de Gruyter GmbH, Walter|Language German",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Handbook on Architectures of Information Systems,Peter Bernus,management,First published in 2006,/works/OL27316158W,/authors/OL7555879A/Peter_Bernus,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Springer Berlin / Heidelberg|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Statistical thinking for managers,David K. Hildebrand,management,First published in 1987,/works/OL2729947W?edition=ia%3Astatisticalthink02edihild,/authors/OL399778A/David_K._Hildebrand,//covers.openlibrary.org/b/olid/OL2734886M-M.jpg,Publish Date 1987|Publisher  Duxbury Press|Language English|Pages 894,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
The effective executive in action,Peter F. Drucker,management,First published in 2005,/works/OL2721791W,/authors/OL4345625A/Peter_F._Drucker,//covers.openlibrary.org/b/olid/OL3428077M-M.jpg,Publish Date 2006|Publisher  CollinsBusiness|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Turf Wars,Harvey Robbins,management,First published in 1989,/works/OL2746635W?edition=ia%3Aturfwarsmovingfr0000robb,/authors/OL402911A/Harvey_Robbins,//covers.openlibrary.org/b/olid/OL2191480M-M.jpg,"Publish Date 1990|Publisher  Scott, Foresman|Language English|Pages 229",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Utilizing Technology, Knowledge, and Smart Systems in Educational Administration",Mehmet Durnali,management,First published in 2019,/works/OL27398760W,/authors/OL7907267A/Mehmet_Durnali,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  IGI Global|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Revival,E. G. Liberman,management,First published in 2017,/works/OL25748463W,/authors/OL2026428A/E._G._Liberman,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Conserving the atmosphere,John D. Baines,management,First published in 1990,/works/OL2669838W?edition=ia%3Aconservingatmosp00bain,/authors/OL389478A/John_D._Baines,//covers.openlibrary.org/b/olid/OL2200446M-M.jpg,Publish Date 1990|Publisher  Steck-Vaughn|Language English|Pages 48,"An introduction to the problems confronting the Earth's atmosphere, fossil fuels and their effects, the effect of chemicals on the ozone layer, radioactivity, and other forms of pollution and what can be done to stop the destruction of the atmosphere.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Making the Business Case,Ian Gambles,management,First published in 2017,/works/OL25741483W,/authors/OL3359934A/Ian_Gambles,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Bad Bosses, Crazy Coworkers and Other Office Idiots",Vicky Oliver,management,First published in 2008,/works/OL25724353W,/authors/OL1425761A/Vicky_Oliver,/images/icons/avatar_book-sm.png,"Publish Date 2008|Publisher  Sourcebooks, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Without the Bullsh*t,Geoffrey James,management,First published in 2014,/works/OL25733244W,/authors/OL2757477A/Geoffrey_James,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Little, Brown Book Group Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Managing Humanitarian Logistics,B. S. Sahay,management,First published in 2015,/works/OL25623401W,/authors/OL4194286A/B._S._Sahay,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Springer|Language English|Pages 311,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Communicating Strategy,"Jones, Phil",management,First published in 2017,/works/OL25742339W,/authors/OL775385A/Jones_Phil,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Process Mastering,Paul Harsin,management,First published in 2017,/works/OL25743422W,/authors/OL2095684A/Paul_Harsin,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Managing with passion,Sigmund G. Ginsburg,management,First published in 1996,/works/OL2571815W?edition=ia%3Amanagingwithpass0000gins,/authors/OL367169A/Sigmund_G._Ginsburg,//covers.openlibrary.org/b/olid/OL622895M-M.jpg,Publish Date 1996|Publisher  Wiley|Language English|Pages 254,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Simulation of water and salt budgets and effects of proposed management strategies for Bowdoin National Wildlife Refuge, northeastern Montana",Eloise Kendy,management,First published in 1999,/works/OL2563087W,/authors/OL365003A/Eloise_Kendy,/images/icons/avatar_book-sm.png,"Publish Date 1999|Publisher  U.S. Dept. of the Interior, U.S. Geological Survey,              Branch of Information Services [distributor]|Language English|Pages 86",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Leadership for Quality and Accountability in Education,Mark Brundrett,management,First published in 2010,/works/OL25215539W,/authors/OL2696174A/Mark_Brundrett,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Thriving Despite a Difficult Marriage,Charles Misja,management,First published in 2014,/works/OL25129712W,/authors/OL9483417A/Charles_Misja,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  NavPress Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Autonomy, Self-Governance and Conflict Resolution",Mar Weller,management,First published in 2005,/works/OL25139924W,/authors/OL9487520A/Mar_Weller,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Understanding Systemic Risk in Global Financial Markets,Aron Gottesman,management,First published in 2017,/works/OL25210045W,/authors/OL8253248A/Aron_Gottesman,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Wiley & Sons, Incorporated, John|Language English|Pages 272",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Democracy at work,Lowell Turner,management,First published in 1991,/works/OL2747123W?edition=ia%3Ademocracyatwork00lowe,/authors/OL403007A/Lowell_Turner,//covers.openlibrary.org/b/olid/OL7848934M-M.jpg,Publish Date May 1993|Publisher  Cornell University Press|Language English|Pages 304,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
