title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The mathematics of the Bose gas and its condensation,Elliott H. Lieb,mathematics,First published in 1899,/works/OL18401298W?edition=ia%3Amathematicsboseg00lieb,/authors/OL537937A/Elliott_H._Lieb,//covers.openlibrary.org/b/olid/OL18248276M-M.jpg,Publish Date 2005|Publisher  Birkhäuser|Language English|Pages 203,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Graph theory,Geir Agnarsson,mathematics,First published in 2006,/works/OL9319346W,/authors/OL3367476A/Geir_Agnarsson,//covers.openlibrary.org/b/olid/OL10081547M-M.jpg,Publish Date 2007|Publisher  Pearson/Prentice Hall|Language English|Pages 446,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
A Practical Approach to Robustness Analysis with Aeronautical Applications,Gilles Ferreres,mathematics,First published in 1999,/works/OL9383169W?edition=ia%3Apracticalapproac00ferr_041,/authors/OL3419848A/Gilles_Ferreres,//covers.openlibrary.org/b/olid/OL10324979M-M.jpg,"Publish Date September 30, 1999|Publisher  Springer|Language English|Pages 232",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Tower of Hanoi – Myths and Maths,Andreas M. Hinz,mathematics,First published in 2013,/works/OL19907509W?edition=ia%3Atowerhanoimythsm00hinz,/authors/OL7464046A/Andreas_M._Hinz,//covers.openlibrary.org/b/olid/OL27092488M-M.jpg,"Publish Date 2013|Publisher  Springer Basel,              Imprint: Birkhäuser|Language English|Pages 335","This is the first comprehensive monograph on the mathematical theory of the solitaire game “The Tower of Hanoi” which was invented in the 19th century by the French number theorist Édouard Lucas. The book comprises a survey of the historical development from the game’s predecessors up to recent research in mathematics and applications in computer science and psychology. Apart from long-standing myths it contains a thorough, largely self-contained presentation of the essential mathematical facts with complete proofs, including also unpublished material. The main objects of research today are the so-called Hanoi graphs and the related Sierpiński graphs. Acknowledging the great popularity of the topic in computer science, algorithms and their correctness proofs form an essential part of the book. In view of the most important practical applications of the Tower of Hanoi and its variants, namely in physics, network theory, and cognitive (neuro)psychology, other related structures and puzzles like, e.g., the “Tower of London”, are addressed. Numerous captivating integer sequences arise along the way, but also many open questions impose themselves. Central among these is the famed Frame-Stewart conjecture. Despite many attempts to decide it and large-scale numerical experiments supporting its truth, it remains unsettled after more than 70 years and thus demonstrates the timeliness of the topic.Enriched with elaborate illustrations, connections to other puzzles and challenges for the reader in the form of (solved) exercises as well as problems for further exploration, this book is enjoyable reading for students, educators, game enthusiasts and researchers alike.  Read more Read less",1 Want to read|0 Currently reading|0 Have read
Limit theorems in change-point analysis,M. Csörgö,mathematics,First published in 1997,/works/OL2069477W?edition=ia%3Alimittheoremscha00csrg,/authors/OL253253A/M._Csörgö,//covers.openlibrary.org/b/olid/OL409080M-M.jpg,Publish Date 1997|Publisher  Wiley|Language English|Pages 414,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Catastrophe theory for scientists and engineers,"Gilmore, Robert",mathematics,First published in 1981,/works/OL3264078W?edition=ia%3Acatastrophetheor0000gilm,/authors/OL532065A/Gilmore_Robert,//covers.openlibrary.org/b/olid/OL4107380M-M.jpg,Publish Date 1981|Publisher  Wiley|Language English|Pages 666,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The algebra of Omar Khayyam,Omar Khayyam,mathematics,First published in 1931,/works/OL998018W,/authors/OL92800A/Omar_Khayyam,/images/icons/avatar_book-sm.png,"Publish Date 1931|Publisher  Teachers college, Columbia University|Language English|Pages 126",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Expectations, Rationality and Economic Performance",Tobias F. Rotheli,mathematics,First published in 2006,/works/OL9793182W,/authors/OL3779452A/Tobias_F._Rotheli,//covers.openlibrary.org/b/olid/OL11912197M-M.jpg,"Publish Date July 30, 2007|Publisher  Edward Elgar Publishing|Language English|Pages 202",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Goss's Roofing Ready Reckoner,Chris N. Mindham,mathematics,First published in 2007,/works/OL9699926W,/authors/OL3692768A/Chris_N._Mindham,//covers.openlibrary.org/b/olid/OL11650449M-M.jpg,"Publish Date November 28, 2007|Publisher  Wiley-Blackwell|Language English|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Linear elliptic differential systems and eigenvalue problems,Gaetano Fichera,mathematics,First published in 1965,/works/OL9368541W,/authors/OL3409076A/Gaetano_Fichera,//covers.openlibrary.org/b/olid/OL27963724M-M.jpg,"Publish Date Jan 01, 1965|Publisher  Springer|Pages 180",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Readings in Innovative Ideas in Teaching Collegiate Mathematics,Mohammad H. Ahmadi,mathematics,First published in 2002,/works/OL9499330W,/authors/OL3512314A/Mohammad_H._Ahmadi,//covers.openlibrary.org/b/olid/OL10906576M-M.jpg,Publish Date 2002|Publisher  University Press of America|Language English|Pages 177,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Simulation and Optimization of Large Systems,Andrzej J. Osiadacz,mathematics,First published in 1988,/works/OL9331627W?edition=ia%3Asimulationandopt0000unse,/authors/OL3377620A/Andrzej_J._Osiadacz,//covers.openlibrary.org/b/olid/OL10141212M-M.jpg,"Publish Date May 19, 1988|Publisher  Oxford University Press, USA|Language English|Pages 350",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Philosophy of mathematics and natural science,Hermann Weyl,mathematics,First published in 1949,/works/OL1136789W?edition=ia%3Aphilosophyofmath00weyl,/authors/OL115843A/Hermann_Weyl,//covers.openlibrary.org/b/olid/OL6049723M-M.jpg,Publish Date 1949|Publisher  Princeton University Press|Language English|Pages 311,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Mathematics,G. Lewis,mathematics,First published in 1984,/works/OL13572271W?edition=ia%3Amathematics0000lewi,/authors/OL6434142A/G._Lewis,//covers.openlibrary.org/b/olid/OL22814115M-M.jpg,Publish Date 1985|Publisher  Collins Educational|Language English|Pages 65,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Discrete mathematical structures for computer science,Bernard Kolman,mathematics,First published in 1984,/works/OL102145W?edition=ia%3Adiscretemathemat00kolm,/authors/OL29433A/Bernard_Kolman,//covers.openlibrary.org/b/olid/OL2726677M-M.jpg,Publish Date 1987|Publisher  Prentice-Hall|Language English|Pages 464,This edition doesn't have a description yet. Can you add one?,4 Want to read|1 Currently reading|0 Have read
