title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Isometric Perspective Designs and How to Create Them,John Locke,design,First published in 1981,/works/OL15288872W,/authors/OL77200A/John_Locke,//covers.openlibrary.org/b/olid/OL7635619M-M.jpg,"Publish Date August 1, 1981|Publisher  Dover Publications|Language English|Pages 52",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dyson on Design,Peter Fiell,design,First published in 2018,/works/OL26497870W,/authors/OL2749976A/Peter_Fiell,/images/icons/avatar_book-sm.png,"Publish Date 2018|Publisher  King Publishing, Laurence,              Laurence King Publishing|Language English|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Han'guk tijain sinhwa rŭl nŏmŏsŏ,Pŏm Ch'oe,design,First published in 2013,/works/OL23219805W,/authors/OL8802355A/Pŏm_Ch'oe,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  An Kŭrap'iksŭ|Language Korean|Pages 295,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
なぜデザインなのか,Kenʼya Hara,design,First published in 2007,/works/OL35587838W,/authors/OL5879844A/Kenʼya_Hara,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Heibonsha|Language Japanese|Pages 269,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design på norsk,Ole Rikard Høisæther,design,First published in 2005,/works/OL23962487W,/authors/OL298566A/Ole_Rikard_Høisæther,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  N.W. Damm & Søn|Language Norwegian|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
SHIFT,Lars Dencik,design,First published in 2005,/works/OL19038815W?edition=ia%3Ashiftdesignasusu0000unse,/authors/OL5971060A/Lars_Dencik,//covers.openlibrary.org/b/olid/OL22730644M-M.jpg,Publish Date 2005|Publisher  FutureLab ; Stockholm : Arvinius|Language English|Pages 136,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design: elements and principles,Dorothea C. Malcolm,design,First published in 1972,/works/OL7213629W?edition=ia%3Adesignelementspr00malc,/authors/OL2073819A/Dorothea_C._Malcolm,//covers.openlibrary.org/b/olid/OL5758837M-M.jpg,Publish Date 1972|Publisher  Davis Publications|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
The Glasgow Collection,Bruce Wood,design,First published in 1999,/works/OL34646179W?edition=ia%3Aglasgowcollectio0000unse,/authors/OL1823531A/Bruce_Wood,//covers.openlibrary.org/b/olid/OL46973372M-M.jpg,"Publish Date 1999-10-01|Publisher  August Media Ltd,              August|Pages 71",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nordic designers,David B. Sokol,design,First published in 2010,/works/OL16301687W,/authors/OL2732251A/David_B._Sokol,//covers.openlibrary.org/b/olid/OL25112157M-M.jpg,"Publish Date 2010|Publisher  Arvinius,              Arvinius Forlag|Language English|Pages 319",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Happy,Amanda Talbot,design,First published in 2014,/works/OL21558586W,/authors/OL7599597A/Amanda_Talbot,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Murdoch Books Pty Limited,              Murdoch Books|Language English|Pages 304",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design concepts,"Mills, Jane.",design,First published in 1985,/works/OL19182449W?edition=ia%3Adesignconcepts0000unse,/authors/OL1241437A/Mills_Jane.,//covers.openlibrary.org/b/olid/OL2875931M-M.jpg,"Publish Date 1985|Publisher  Fairchild Publications,              Fairchild Books & Visuals|Language English|Pages 113",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Design Continuum,Stewart. Kranz,design,First published in 1976,/works/OL9363095W,/authors/OL3403927A/Stewart._Kranz,/images/icons/avatar_book-sm.png,"Publish Date October 1976|Publisher  Van Nostrand Reinhold (Trade),              Van Nostrand Reinhold Company|Pages 152",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Designing Our Lives,Janice Kirkpatrick,design,First published in 2002,/works/OL9381935W,/authors/OL3418522A/Janice_Kirkpatrick,/images/icons/avatar_book-sm.png,"Publish Date 2002|Publisher  Weidenfeld Nicolson Illustrated,              Orion Publishing Group, Limited|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design du XXe Siecle,Charlotte Fiell,design,First published in 2001,/works/OL35688279W,/authors/OL946366A/Charlotte_Fiell,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  TASCHEN|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design Agent Km7,Klaus Mai,design,First published in 1998,/works/OL29283463W,/authors/OL1496962A/Klaus_Mai,//covers.openlibrary.org/b/olid/OL9027796M-M.jpg,"Publish Date July 1998|Publisher  Gestalten Verlag,              Die Gestalten Verlag|Language English|Pages 150",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Distanz,Praneet Soi,design,First published in 2011,/works/OL16801405W,/authors/OL7168825A/Praneet_Soi,//covers.openlibrary.org/b/olid/OL25423728M-M.jpg,Publish Date 2011|Publisher  Die Gestalten Verlag,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"B Is for Bauhaus, y Is for Youtube",Deyan Sudjic,design,First published in 2015,/works/OL35703279W,/authors/OL4655390A/Deyan_Sudjic,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Byredo,Ben Gorham,design,First published in 2023,/works/OL35727848W,/authors/OL12919555A/Ben_Gorham,/images/icons/avatar_book-sm.png,"Publish Date 2023|Publisher  Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Merchant of Clouds : Studio65,Maria Cristina Didero,design,First published in 2016,/works/OL35734988W,/authors/OL3186494A/Maria_Cristina_Didero,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
1989 British Design and Art Direction,Edward Booth-Clibborn,design,First published in 1989,/works/OL31527203W,/authors/OL1249538A/Edward_Booth-Clibborn,/images/icons/avatar_book-sm.png,"Publish Date January 15, 1989|Publisher  Rizzoli,              Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Olivetti,Sibylle Kircherer,design,First published in 1990,/works/OL8630156W,/authors/OL2904723A/Sibylle_Kircherer,/images/icons/avatar_book-sm.png,"Publish Date October 15, 1990|Publisher  Rizzoli,              Rizzoli International Publications, Incorporated|Language English|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Architectural design portable handbook,Andy Pressman,design,First published in 2001,/works/OL3360250W?edition=ia%3Aarchitecturaldes00pres_476,/authors/OL546062A/Andy_Pressman,//covers.openlibrary.org/b/olid/OL3966128M-M.jpg,Publish Date 2001|Publisher  McGraw-Hill|Language English|Pages 606,"A guide to creating meaningful architectural form, Architectural Design Portable Handbook grounds design in the real world. It summarizes, synthesizes, and systematizes the core tasks of design, integrating key information into a working context to facilitate optimal design solutions. Inside you’ll find expert, time- and error-sparing coverage of:Core issues of designWorking with clientsSite analysis User-needs evaluationInformation compilationConcept developmentExploring design alternativesComputing and designPresentationsFor seasoned practitioners, those first entering the field, and students alike, this unique design guide from noted architect Andy Pressman is likely to become a beloved tool. Accessible, useful, and full of value-added features such as quick tips and case studies, quotes from leading architects, checklists, and a customizable layout that encourages you to add your own helpful notes and reminders, Architectural Design Portable Handbook is a gift for architects to give themselves.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
User-centered design of systems,Janet M. Noyes,design,First published in 1999,/works/OL6210030W?edition=ia%3Ausercentereddesi0000noye,/authors/OL1602401A/Janet_M._Noyes,//covers.openlibrary.org/b/olid/OL19142658M-M.jpg,Publish Date 1999|Publisher  Springer|Language English|Pages 222,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Web redesign 2.0,Kelly Goto,design,First published in 2004,/works/OL6042646W?edition=ia%3Awebredesign20wor0000goto,/authors/OL1520485A/Kelly_Goto,//covers.openlibrary.org/b/olid/OL3699318M-M.jpg,"Publish Date 2005|Publisher  New Riders,              Peachpit Press|Language English|Pages 281",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Electrotechnical systems,Igor Korotyeyev,design,First published in 2010,/works/OL18574497W,/authors/OL6766146A/Igor_Korotyeyev,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Taylor & Francis|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Printer's devil: the life and work of Frederic Warde,Simon Loxley,design,First published in 2008,/works/OL9030115W,/authors/OL3149237A/Simon_Loxley,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  David R. Godine|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Carlo Colombo Industrial Design,Maria Vittoria Capitanucci,design,First published in 2021,/works/OL25768870W,/authors/OL3225070A/Maria_Vittoria_Capitanucci,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
+Ultra,Nikola Doll,design,First published in 2016,/works/OL32700761W,/authors/OL6727141A/Nikola_Doll,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  E.A. Seemann|Language German|Pages 383,"Wissenschaft ist Gestaltung und Gestaltung bringt Wissen hervor. Digitale Technologien haben dazu beigetragen, unsere Wahrnehmung und unser Wissen grundlegend zu verändern: Sie bestimmen Möglichkeiten, lenken und strukturieren die Handlungen des Menschen, sie formen und beeinflussen das Wissen von der physischen und virtuellen Welt. Bislang wird jedoch unterschätzt, dass menschlich, technisch oder natürlich gestaltete Dinge selbst aktiv modellieren und das Wissen mitgestalten, das sie hervorbringen. Die Ausstellung ""+ultra. gestaltung schafft wissen"" zeigt neue Perspektiven auf Theorie und Praxis von Gestaltungsprozessen in Wissenschaft, Design und Architektur und thematisiert die Anforderungen, die wissenschaftlich-technische und gesellschaftliche Entwicklungen heute an die Gestaltung stellen. Die neun Kapitel der Ausstellung ""+ultra. gestaltung schafft wissen"" zeigen die Zusammenhänge von künstlerischen, wissenschaftlichen und technologischen Gestaltungsprozessen in bezug auf Form, Material und Bild auf und legen deren soziale und politische Dimensionen offen. Exhibition: Berliner Festspiele, Germany (30.09.2016-08.01.2017).   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Automobiles by architects,Ivan Margolius,design,First published in 2000,/works/OL2415069W?edition=ia%3Aautomobilesbyarc0000marg,/authors/OL332227A/Ivan_Margolius,//covers.openlibrary.org/b/olid/OL6855249M-M.jpg,Publish Date 2000|Publisher  Wiley-Academy|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Freiformfla chen in der rechnerunterstu tzten Karosseriekonstruktion und im Industriedesign,Peter Bonitz,design,First published in 2009,/works/OL16933959W?edition=ia%3Afreiformflachend00boni,/authors/OL7202876A/Peter_Bonitz,//covers.openlibrary.org/b/olid/OL25542432M-M.jpg,Publish Date 2009|Publisher  Springer|Language German|Pages 322,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Games User Research,Miguel Angel Garcia-Ruiz,design,First published in 2016,/works/OL25739084W,/authors/OL9584156A/Miguel_Angel_Garcia-Ruiz,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The aloha shirt,Dale Hope,design,First published in 2000,/works/OL8264947W?edition=ia%3Aalohashirtspirit0000hope,/authors/OL2749997A/Dale_Hope,//covers.openlibrary.org/b/olid/OL17017289M-M.jpg,Publish Date 2000|Publisher  Beyond Words Pub.|Language English|Pages 211,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Ecological landscape design and planning,Jala Makhzoumi,design,First published in 1999,/works/OL1960693W?edition=ia%3Aecologicallandsc0000makh,/authors/OL235338A/Jala_Makhzoumi,//covers.openlibrary.org/b/olid/OL377242M-M.jpg,Publish Date 1999|Publisher  E & FN Spon|Language English|Pages 330,"Based on both research and practical experience,Ecological Landscape Design and Planning offers a holistic methodological approach to landscape design and planning. It focuses on the scarcity of natural resources in the Mediterranean and the need to aim for long-term ecological stability and environmental sustainability. The principles of this approach, therefore, can be used as a theoretical foundation for holistic landscape research, creative ecological design and better sustainable practice development.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
WOMEN'S PLACES: ARCHITECTURE AND DESIGN 1860-1960; ED. BY BRENDA MARTIN,Brenda Martin,design,First published in 2003,/works/OL18996702W?edition=ia%3Awomensplacesarch00mart,/authors/OL2696968A/Brenda_Martin,//covers.openlibrary.org/b/olid/OL3576768M-M.jpg,Publish Date 2003|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Peter Paul Rubens,M. I͡A Varshavskai͡a,design,First published in 2003,/works/OL12407603W,/authors/OL5464339A/M._I͡A_Varshavskai͡a,//covers.openlibrary.org/b/olid/OL8909259M-M.jpg,Publish Date 2003|Publisher  Grange Books|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Predator,Richard Whittle,design,First published in 2014,/works/OL20677503W?edition=ia%3Apredatorsecretor0000whit,/authors/OL7842696A/Richard_Whittle,//covers.openlibrary.org/b/olid/OL27959682M-M.jpg,"Publish Date Sep 08, 2015|Publisher  Picador USA,              Picador Paper|Pages 379",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Small strawbale,Bill Steen,design,First published in 2005,/works/OL8908359W?edition=ia%3Asmallstrawbalena0000stee,/authors/OL3072135A/Bill_Steen,//covers.openlibrary.org/b/olid/OL18394527M-M.jpg,Publish Date 2005|Publisher  Gibbs Smith|Language English|Pages 202,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beginnings of interior environments 11th edition,Lynn M. Jones,design,First published in 2008,/works/OL12499218W,/authors/OL5532802A/Lynn_M._Jones,//covers.openlibrary.org/b/olid/OL10089642M-M.jpg,Publish Date 2009|Publisher  Pearson/Prentice Hall|Language English|Pages 448,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Gentlemen's dress accessories,E. Eckstein,design,First published in 1987,/works/OL13404523W?edition=ia%3Agentlemensdressa0000ecks,/authors/OL6293638A/E._Eckstein,//covers.openlibrary.org/b/olid/OL21531172M-M.jpg,Publish Date 1987|Publisher  Shire|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
L'art du verre contemporain =,Musée de design et d'arts appliqués cont...,design,First published in 2006,/works/OL13786315W,/authors/OL6627273A/Musée_de_design_et_d'arts_appliqués_contemporains.,//covers.openlibrary.org/b/olid/OL12644841M-M.jpg,"Publish Date 2006|Publisher  mudac,              Bibliothèque des arts|Language French|Pages 405",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
NURBS,Gerald E. Farin,design,First published in 1999,/works/OL51635W,/authors/OL19577A/Gerald_E._Farin,//covers.openlibrary.org/b/olid/OL31501M-M.jpg,Publish Date 1999|Publisher  A.K. Peters|Language English|Pages 267,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Simple style,Julia Bird,design,First published in 2007,/works/OL3361795W,/authors/OL546375A/Julia_Bird,//covers.openlibrary.org/b/olid/OL9657352M-M.jpg,Publish Date 2007|Publisher  Quadrille|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Architectural working drawings,William Perkins Spence,design,First published in 1992,/works/OL1868985W,/authors/OL223761A/William_Perkins_Spence,//covers.openlibrary.org/b/olid/OL1701084M-M.jpg,Publish Date 1993|Publisher  Wiley|Language English|Pages 521,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Computational tools and facilities for the next-generation analysis and design environment,Workshop on Computational Tools and Faci...,design,First published in 1997,/works/OL11602591W,/authors/OL4897107A/Workshop_on_Computational_Tools_and_Facilities_for_the_Next_Generation_Analysis_and_Design_Environme,/images/icons/avatar_book-sm.png,"Publish Date 1997|Publisher  National Aeronautics and Space Administration, Langley Research Center,              Available from NASA Center for AeroSpace Information|Language English|Pages 210",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Learning XNA 3.0,Aaron Reed,design,First published in 2008,/works/OL16930962W?edition=ia%3Alearningxna00reed,/authors/OL7200022A/Aaron_Reed,//covers.openlibrary.org/b/olid/OL25541226M-M.jpg,Publish Date 2008|Publisher  O'Reilly|Language English|Pages 483,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Intimate gardens,C. Colston Burrell,design,First published in 2005,/works/OL17838932W?edition=ia%3Aintimategardens0000burr,/authors/OL38504A/C._Colston_Burrell,//covers.openlibrary.org/b/olid/OL22137106M-M.jpg,Publisher  Brooklyn Botanic Gardens|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Type in use,Alex White,design,First published in 1992,/works/OL83436W?edition=ia%3Atypeinuseeffecti0000whit,/authors/OL21890A/Alex_White,//covers.openlibrary.org/b/olid/OL1546198M-M.jpg,Publish Date 1992|Publisher  Design Press|Language English|Pages 191,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The accessible school,Laurel Bar,design,First published in 1996,/works/OL2003643W,/authors/OL241326A/Laurel_Bar,//covers.openlibrary.org/b/olid/OL388466M-M.jpg,"Publish Date 1999|Publisher  MIG Communications,              Mig Communications|Language English|Pages 73",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pantone on fashion,Leatrice Eiseman,design,First published in 2014,/works/OL19988869W,/authors/OL233396A/Leatrice_Eiseman,//covers.openlibrary.org/b/olid/OL27168989M-M.jpg,Publish Date 2014|Publisher  Chronicle Books|Language English|Pages 127,"Follow global color authority Pantone on this vivid journey through the rich history of color in fashion. Favorite hues and their appearances across the decades are profiled in informative text and copiously illustrated by runway photos and archival images. Track Bright Marigold from its heyday in the 1940s as Hermès' identifying hue to its showstopping appearance in Carolina Herrera's Spring/Summer 2013 collection, and trace Cyber Yellow from 1960s mod style to Anna Sui's 1990s punk-inspired looks. Complete with a survey of the industry-defining PANTONE Color of the Year, PANTONE on Fashion is the ultimate guide to the timeless shades the fashion world loves to love.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Design and technology foundation course,M. Finney,design,First published in 1997,/works/OL9294245W?edition=ia%3Acollinsdesigntec0000finn,/authors/OL3347092A/M._Finney,//covers.openlibrary.org/b/olid/OL22026935M-M.jpg,Publish Date 1997|Publisher  Collins Educational|Language English|Pages 112,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Activity-Centered Design,Geri Gay,design,First published in 2004,/works/OL17772646W?edition=ia%3Aactivitycentered00hemb,/authors/OL3313124A/Geri_Gay,//covers.openlibrary.org/b/olid/OL9707292M-M.jpg,"Publish Date March 1, 2004|Publisher  The MIT Press,              MIT Press|Language English|Pages 135",This edition doesn't have a description yet. Can you add one?,3 Want to read|1 Currently reading|2 Have read
A thousand days of magic,Oleg Cassini,design,First published in 1995,/works/OL2913659W?edition=ia%3Athousanddaysofma0000cass,/authors/OL443803A/Oleg_Cassini,//covers.openlibrary.org/b/olid/OL22144566M-M.jpg,"Publish Date 1995|Publisher  Rizzoli International,              Rizzoli International Publications, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
Ökologische Produktgestaltung und Konsumentenverhalten,Renate Hübner,design,First published in 2004,/works/OL13288804W,/authors/OL6189502A/Renate_Hübner,//covers.openlibrary.org/b/olid/OL12830152M-M.jpg,Publish Date 2004|Publisher  Lang|Language German|Pages 139,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Old Brooklyn Heights,Clay Lancaster,design,First published in 1961,/works/OL2758374W?edition=ia%3Aoldbrooklynheigh0000lanc,/authors/OL405024A/Clay_Lancaster,//covers.openlibrary.org/b/olid/OL4566396M-M.jpg,Publish Date 1979|Publisher  Dover Publications|Language English|Pages 223,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Senses and sins,Jeroen Giltaij,design,First published in 2004,/works/OL1649446W,/authors/OL184271A/Jeroen_Giltaij,//covers.openlibrary.org/b/olid/OL9101819M-M.jpg,Publish Date 2004|Publisher  Hatje Cantz|Language English|Pages 295,"""This volume provides an overview of the most important of these masters of seventeenth-century Dutch painting. Still capable of holding us spellbound today, the exuberant, erotic, elegant, and enigmatic scenes were brought together from a large number of museums in Europe and the United States. They are illustrated here in color and accompanied by detailed commentaries. The introductory essays inquire into frequently discussed possible interpretations of the paintings. And by taking a comparative and critical look at objects of everyday use which have survived from that period, they also examine the extent to which these artworks can actually be viewed as mirrors of past reality.""--BOOK JACKET   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Ellis Island,Norman Kotker,design,First published in 1989,/works/OL18146567W?edition=ia%3Aellisislandechoe0000unse,/authors/OL532428A/Norman_Kotker,//covers.openlibrary.org/b/olid/OL18327816M-M.jpg,Publish Date 1989|Publisher  Aperture; in association with the National Park Service and Montclair State College|Pages 149,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Entry 2006 (Zeitschrift Form),,design,First published in 2006,/works/OL9028513M,,//covers.openlibrary.org/b/olid/OL9028513M-M.jpg,"Publish Date November 1, 2006|Publisher  Birkhäuser Berlin|Language German, English|Pages 82",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Computer aided optimum design of structures,International Conference on Computer Aid...,design,First published in 1989,/works/OL12295220W,/authors/OL5381167A/International_Conference_on_Computer_Aided_Optimum_Design_of_Structures_(1st_1989_Southampton_Englan,/images/icons/avatar_book-sm.png,"Publish Date 1989|Publisher  Computational Mechanics Publications,              Springer-Verlag|Language English|Pages 377",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Design research unit, 1942-72",Michelle Cotton,design,First published in 2011,/works/OL32793562W,/authors/OL8160405A/Michelle_Cotton,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Koenig Books|Language English|Pages 127,"The Design Research Unit, formed in 1942 in London was the first consultancy that stimulated artists and designers of various disciplines to work together on schemes of design that would affect society as a whole. It was the first integrated design practice in Britain, combining architecture, graphic design, industrial and engineering design and is the oldest industrial design office in Europe. This publication detailing the research and a programme of talks by artists, designers and critics will bring contemporary perspectives to this history. The project refers to a broader discourse on the subject of design within current art practice, addressing the relevance of the Unit's legacy to practitioners and audiences today.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Latt-oog,Leonardo Lattavo,design,First published in 2016,/works/OL32744488W,/authors/OL11891219A/Leonardo_Lattavo,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Olhares|Language Portuguese|Pages 167,"The book celebrates ten years of lattoogœs existence. More than just a furniture design studio, lattoog is a place of free creative experimentation around themes linked to Brazilian and Carioca culture, expressed in the practice of design.ʺFront endpaper.  Leonardo Lattavo and Pedro Moog, founders of Lattoog, have made the furniture design studio into a ""dynamic design company capable of reconciling the research of remarkable elements of the Brazilian culture with the constant experimentation of technologies and materials, while keeping a watchful eye on the changing market.""-Page [12]   Read more Read less",0 Want to read|0 Currently reading|0 Have read
