title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Verklarende vakwoordeboek vir antropologie en argeologie,P. J. Coertze,anthropology,First published in 1996,/works/OL2557478W,/authors/OL363552A/P._J._Coertze,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Die auteurs|Language Afrikaans|Pages 424,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anthropology Kantian Point of View,Robert Louden,anthropology,First published in 2021,/works/OL25794089W,/authors/OL3574371A/Robert_Louden,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Cambridge University Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Vom anderen zum selben,"Bernhardt, Uwe",anthropology,First published in 1996,/works/OL2563604W,/authors/OL365134A/Bernhardt_Uwe,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Bouvier|Language German|Pages 220,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gottes Verkörpertes Ebenbild,Gregor Etzelmüller,anthropology,First published in 2021,/works/OL25449700W,/authors/OL9602729A/Gregor_Etzelmüller,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Mohr Siebeck GmbH & Company KG|Language German|Pages 416,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ricoeur and the Third Discourse of the Person,Michael T. Wong,anthropology,First published in 2019,/works/OL25431795W,/authors/OL9609992A/Michael_T._Wong,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Lexington Books/Fortress Academic|Language English|Pages 221,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Rhind lectures in Archaeology in connection with the Society of Antiquaries of Scotland,"Rhys, John Sir",anthropology,,/works/OL24890831W?edition=ia%3Ab22473166,/authors/OL190736A/Rhys_John_Sir,//covers.openlibrary.org/b/olid/OL33085407M-M.jpg,Publisher  The Review|Language English|Pages 121,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pentland Firth and Pentland Hills,"Rhys, John Sir",anthropology,First published in 1892,/works/OL24890830W?edition=ia%3Ab22473154,/authors/OL190736A/Rhys_John_Sir,//covers.openlibrary.org/b/olid/OL33085406M-M.jpg,Publish Date 1892|Publisher  The Academy]|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Raʻyonot ʻal devar ha-adam ṿe-ḳiyumo ba-ḥayim =,Mordecai Krasinsky,anthropology,First published in 1911,/works/OL2518064W,/authors/OL354720A/Mordecai_Krasinsky,/images/icons/avatar_book-sm.png,Publish Date 1911|Publisher  [s.n.]|Language Hebrew|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anthropologies and Futures,Juan Francisco Salazar,anthropology,First published in 2017,/works/OL25049996W,/authors/OL9450213A/Juan_Francisco_Salazar,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Bloomsbury Publishing Plc,              Bloomsbury Academic|Language English|Pages 280",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sovereignty of Taste,James S. Hans,anthropology,First published in 2002,/works/OL25376625W,/authors/OL9597803A/James_S._Hans,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  University of Illinois Press|Language English|Pages 200,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anthropologist at Work,Margaret Mead,anthropology,First published in 1980,/works/OL27422546W,/authors/OL21632A/Margaret_Mead,/images/icons/avatar_book-sm.png,Publish Date June 1980|Publisher  Avon,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Being human,José Comblin,anthropology,First published in 1990,/works/OL2747844W,/authors/OL403147A/José_Comblin,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  Burns & Oates|Language English|Pages 260,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Criminal man, according to the classification of Cesare Lombroso-Ferrero",Gina Lombroso-Ferrero,anthropology,First published in 1911,/works/OL2613854W,/authors/OL2144945A/Gina_Lombroso-Ferrero,/images/icons/avatar_book-sm.png,Publish Date 1911|Publisher  Putnam|Language English|Pages 322,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Peoples of the world,Ben Burt,anthropology,First published in 1979,/works/OL26185749W?edition=ia%3Apeoplesofworld0000burt,/authors/OL716114A/Ben_Burt,//covers.openlibrary.org/b/olid/OL35335754M-M.jpg,Publish Date 1979|Publisher  Macdonald Educational|Language English|Pages 46,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Foundations of anthropology, India",Ajit K. Danda,anthropology,First published in 1995,/works/OL2600161W,/authors/OL374782A/Ajit_K._Danda,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  Inter-India Publications|Language English|Pages 184,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Anthropology: an applied perspective,Gary P. Ferraro,anthropology,First published in 1994,/works/OL2618602W?edition=ia%3Aanthropologyappl0000ferr,/authors/OL381457A/Gary_P._Ferraro,//covers.openlibrary.org/b/olid/OL1414256M-M.jpg,Publish Date 1994|Publisher  West Pub. Co.|Language English|Pages 549,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Floating Island,Jules Verne,anthropology,First published in 2020,/works/OL26512193W,/authors/OL113611A/Jules_Verne,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anchors in the Heavens,Rémi Brague,anthropology,First published in 2021,/works/OL26329315W,/authors/OL7928140A/Rémi_Brague,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  University of Chicago Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Accidental anthropologists,Claudia Clavel,anthropology,First published in 2014,/works/OL26199714W?edition=ia%3Aaccidentalanthro0000clav,/authors/OL9887177A/Claudia_Clavel,//covers.openlibrary.org/b/olid/OL35351636M-M.jpg,Publish Date 2014|Publisher  Pajarito Graphics|Language English|Pages 253,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anthropological Reformations - Anthropology in the Era of Reformation,Anne Eusterschulte,anthropology,First published in 2015,/works/OL25734689W,/authors/OL439183A/Anne_Eusterschulte,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Vandenhoeck & Ruprecht GmbH & Company KG|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Observations on a late pamphlet by Mr. Stone, on the phrenological development of Burke, Hare, etc",William R. Greg,anthropology,First published in 1829,/works/OL24892516W?edition=ia%3Ab24922870,/authors/OL324687A/William_R._Greg,//covers.openlibrary.org/b/olid/OL33087688M-M.jpg,Publish Date 1829|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Das Alter des Menschengeschlechts, die Entstehung der Arten, und die Stellung des Menschen in der Natur",M. J. Schleiden,anthropology,First published in 1863,/works/OL24884123W?edition=ia%3Ab22269551,/authors/OL7403575A/M._J._Schleiden,//covers.openlibrary.org/b/olid/OL33077657M-M.jpg,Publish Date 1863|Publisher  Wilhelm Engelmann|Language German|Pages 62,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Man's origin and destiny sketched from the platform of the sciences,J. P. Lesley,anthropology,First published in 1868,/works/OL2497488W,/authors/OL350228A/J._P._Lesley,/images/icons/avatar_book-sm.png,Publish Date 1868|Publisher  J.B. Lippincott|Language English|Pages 381,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Personen - Inwiefern wir sind, wofür wir uns Halten",Charlotte Walser,anthropology,First published in 2009,/works/OL25013060W,/authors/OL9422598A/Charlotte_Walser,/images/icons/avatar_book-sm.png,"Publish Date 2009|Publisher  Lang AG International Academic Publishers, Peter|Language German|Pages 235",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Four Anthropologists: An American Science in its Early Years,Joan T. Mark,anthropology,First published in 1976,/works/OL25011287W,/authors/OL9419031A/Joan_T._Mark,/images/icons/avatar_book-sm.png,Publish Date 1976|Publisher  Neale Watson Academic Publications (Science History Publications)|Pages 209,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anthropologie und Ethik der Biomedizin,Christoph Böhr,anthropology,First published in 2021,/works/OL25328516W,/authors/OL4861500A/Christoph_Böhr,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Springer Fachmedien Wiesbaden GmbH|Language German,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Philosophische Anthropologie,Gerhard Arlt,anthropology,First published in 2001,/works/OL2543388W,/authors/OL360478A/Gerhard_Arlt,//covers.openlibrary.org/b/olid/OL12736112M-M.jpg,"Publish Date September 1, 2001|Publisher  Metzler|Pages 238",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How the Sumerians Became Rich,John Alan Halloran,anthropology,First published in 2021,/works/OL25452723W,/authors/OL9601949A/John_Alan_Halloran,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Logogram Publishing|Language English|Pages 428,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Human Adaptability,Emilio Moran,anthropology,First published in 2009,/works/OL25686345W,/authors/OL8100089A/Emilio_Moran,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Avalon Publishing|Language English|Pages 497,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Philosophie et anthropologie,,anthropology,First published in 1992,/works/OL19008754W,,//covers.openlibrary.org/b/olid/OL14766198M-M.jpg,Publish Date 1992|Publisher  Centre Georges Pompidou|Language French|Pages 190,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fare antropologia storica,Elisabetta Silvestrini,anthropology,First published in 1999,/works/OL19044748W,/authors/OL5645792A/Elisabetta_Silvestrini,//covers.openlibrary.org/b/olid/OL18835632M-M.jpg,Publish Date 1999|Publisher  Bulzoni|Language Italian|Pages 294,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mensch,Volker Stümke,anthropology,First published in 2008,/works/OL19058065W,/authors/OL735558A/Volker_Stümke,//covers.openlibrary.org/b/olid/OL17018340M-M.jpg,Publish Date 2008|Publisher  Duncker & Humblot|Language German|Pages 296,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The story of progress,Mats Lindqvist,anthropology,First published in 1996,/works/OL18941921W,/authors/OL417255A/Mats_Lindqvist,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  [Universitetet]|Language English|Pages 95,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La población del antiguo Sahara español en el año 1944,Santiago Alcobé Noguer,anthropology,First published in 1994,/works/OL2572032W,/authors/OL367223A/Santiago_Alcobé_Noguer,/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  [Universidad de Barcelona]|Language Spanish|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aristotles Anthropology,Geert Keil,anthropology,First published in 2021,/works/OL26508177W,/authors/OL744581A/Geert_Keil,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  University of Cambridge ESOL Examinations|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Literate Community in Early Imperi P,Charles Sanft,anthropology,First published in 2020,/works/OL26501194W,/authors/OL9705993A/Charles_Sanft,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  State University of New York Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Additional mounds of Duval and of Clay Counties, Florida",Clarence B. Moore,anthropology,First published in 1896,/works/OL26411867W?edition=ia%3Aadditionalmounds00moor_2,/authors/OL17292A/Clarence_B._Moore,//covers.openlibrary.org/b/olid/OL35656015M-M.jpg,Publish Date 1896|Publisher  [Levytype Co.]|Language English|Pages 30,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Traditional High Andean Cuisine,Food and Agriculture Organization of the...,anthropology,First published in 2014,/works/OL26480350W,/authors/OL8035584A/Food_and_Agriculture_Organization_of_the_United_Nations_Staff,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Rowman & Littlefield Publishers, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die Ökonomie der Anderen,Timo Luks,anthropology,First published in 2019,/works/OL26572340W,/authors/OL9980726A/Timo_Luks,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Mohr Siebeck GmbH & Company KG|Language German,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
