title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"Introducing Management, Version 1.2",John R. Schermerhorn,management,First published in 2001,/works/OL28970681W,/authors/OL228002A/John_R._Schermerhorn,//covers.openlibrary.org/b/olid/OL10301488M-M.jpg,Publish Date August 2001|Publisher  John Wiley & Sons|Language English|Pages 300,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Operating Systems,,management,First published in 1986,/works/OL28970068W,,/images/icons/avatar_book-sm.png,Publish Date May 1986|Publisher  Van Nostrand Reinhold|Pages 387,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Management: a modern approach,"Starr, Martin Kenneth",management,First published in 1971,/works/OL2952431W,/authors/OL450619A/Starr_Martin_Kenneth,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  Harcourt Brace Jovanovich|Language English|Pages 716,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Management yourself,Mike Pedler,management,First published in 1985,/works/OL2937161W,/authors/OL447820A/Mike_Pedler,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  Fontana Paperbacks|Language English|Pages 223,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Management,Feltes,management,First published in 1995,/works/OL29388599W,/authors/OL10853791A/Feltes,/images/icons/avatar_book-sm.png,"Publish Date 1995|Publisher  Pearson Education, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ilmu ekonomi perusahaan,Barli Halim,management,First published in 1900,/works/OL296884W,/authors/OL775A/Barli_Halim,/images/icons/avatar_book-sm.png,"Publish Date 1900|Publisher  Fakultas Ekonomi, Universitas Indonesia|Language Indonesian|Pages 94",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The art of management: principles and practices,James L. Riggs,management,First published in 1974,/works/OL2968520W?edition=ia%3Aartofmanagementp00rigg,/authors/OL453804A/James_L._Riggs,//covers.openlibrary.org/b/olid/OL5424292M-M.jpg,Publish Date 1974|Publisher  McGraw-Hill|Language English|Pages 337,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Handbook of Research on Management Ideas and Panaceas,A. Örtenblad,management,First published in 2015,/works/OL28000774W,/authors/OL10444116A/A._Örtenblad,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Elgar Publishing Limited, Edward|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Workin' wonderland,Bernard Drion,management,First published in 2009,/works/OL27973710W?edition=ia%3Aworkinwonderland0000drio,/authors/OL9743143A/Bernard_Drion,//covers.openlibrary.org/b/olid/OL38244531M-M.jpg,Publish Date 2009|Publisher  Arko Uitgeverij|Language English|Pages 158,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Valuing Diversity,Bennett Alexander,management,First published in 1998,/works/OL28037004W,/authors/OL10459096A/Bennett_Alexander,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  Cengage South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
