title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,humor,First published in 2004,/works/OL5724713W?edition=ia%3Asexlivesofcannib00troo,/authors/OL1392161A/J._Maarten_Troost,//covers.openlibrary.org/b/olid/OL3301647M-M.jpg,"Publish Date 2004|Publisher  Broadway Books,              Broadway|Language English|Pages 272","The laugh-out-loud true story of a harrowing and hilarious two-year odyssey in the distant South Pacific island nation of Kiribati--possibly The Worst Place on Earth.At the age of twenty-six, Maarten Troost--who had been pushing the snooze button on the alarm clock of life by racking up useless graduate degrees and muddling through a series of temp jobs--decided to pack up his flip-flops and move to Tarawa, a remote South Pacific island in the Republic of Kiribati. He was restless and lacked direction, and the idea of dropping everything and moving to the ends of the earth was irresistibly romantic. He should have known better.The Sex Lives of Cannibals tells the hilarious story of what happens when Troost discovers that Tarawa is not the island paradise he dreamed of. Falling into one amusing misadventure after another, Troost struggles through relentless, stifling heat, a variety of deadly bacteria, polluted seas, toxic fish--all in a country where the only music to be heard for miles around is ""La Macarena."" He and his stalwart girlfriend Sylvia spend the next two years battling incompetent government officials, alarmingly large critters, erratic electricity, and a paucity of food options (including the Great Beer Crisis); and contending with a bizarre cast of local characters, including ""Half-Dead Fred"" and the self-proclaimed Poet Laureate of Tarawa (a British drunkard who's never written a poem in his life).With The Sex Lives of Cannibals, Maarten Troost has delivered one of the most original, rip-roaringly funny travelogues in years--one that will leave you thankful for staples of American civilization such as coffee, regular showers, and tabloid news, and that will provide the ultimate vicarious adventure.   Read more Read less",15 Want to read|1 Currently reading|9 Have read
Big girl small,Rachel DeWoskin,humor,First published in 2011,/works/OL15572080W?edition=ia%3Abiggirlsmall0000dewo_h8p9,/authors/OL2685026A/Rachel_DeWoskin,//covers.openlibrary.org/b/olid/OL31883987M-M.jpg,"Publish Date 2012|Publisher  Picador/Farrar, Straus and Giroux|Language English|Pages 294","With a singing voice that can shake an auditorium, Judy should be the star of Darcy Academy, the local performing arts high school. So why is a girl this promising hiding out in a seedy motel room on the edge of town? A scathingly funny and moving book about dreams and reality, at once light on its feet and profound.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Jacob Two-Two's first spy case,Mordecai Richler,humor,First published in 1995,/works/OL675003W?edition=ia%3Ajacobtwotwosfirs0000rich,/authors/OL52840A/Mordecai_Richler,//covers.openlibrary.org/b/olid/OL26448405M-M.jpg,Publish Date 1995|Publisher  Scholastic Canada|Language English|Pages 137,Jacob Two-Two enters the fascinating world of spycraft against the likes of Perfectly Loathsome Leo Louse and Mr. I.M. Greedyguts.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Plu-ri-bus-tah,Q. K. Philander Doesticks,humor,First published in 1856,/works/OL5256234W?edition=ia%3Apluribustah00doesrich,/authors/OL1188096A/Q._K._Philander_Doesticks,//covers.openlibrary.org/b/olid/OL7155162M-M.jpg,Publish Date 1856|Publisher  Livermore & Rudd,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Viva la repartee: clever comebacks and witty retorts from history's wits and wordsmiths,Mardy Grothe,humor,First published in 2005,/works/OL15060084W?edition=ia%3Avivalareparteecl00grot_0,/authors/OL21702A/Mardy_Grothe,//covers.openlibrary.org/b/olid/OL3423442M-M.jpg,Publish Date 2005|Publisher  Collins|Language English|Pages 292,"For most of us, that perfect retort or witty reply often escapes us when we need it most, only to come to mind with perfect clarity when it's too late to be useful. The twentieth-century writer Heywood Broun described this all-too-common phenomenon when he wrote ""Repartee is what we wish we'd said.""In Viva la Repartee, Dr. Mardy Grothe, author of Oxymoronica, has lovingly assembled a collection of masterfully composed -- and perfectly timed -- replies that have turned the tables on opponents and adversaries. This delightful volume is a celebration of the most impressive retorts, ripostes, rejoinders, comebacks, quips, ad-libs, bon mots, off-the-cuff comments, wisecracks, and other clever remarks ever to come out of the mouths -- and from the pens -- of people throughout history. Touching on all areas of human endeavor, including politics, the arts, literature, sports, relationships, and even the risque, the book features contributions from Oscar Wilde, Mark Twain, Dorothy Parker, Mae West, Groucho Marx, Winston Churchill, Dolly Parton, and scores more.As entertaining as it is intellectually enriching, Viva la Repartee is sure to capture the attention of language lovers and is the perfect antidote for anyone who's ever thought I wish I'd said that!   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Jane and Prudence,Barbara Pym,humor,First published in 2004,/works/OL25119956W?edition=ia%3Ajaneprudence0000pymb_l3c0,/authors/OL6921434A/Barbara_Pym,//covers.openlibrary.org/b/olid/OL36304641M-M.jpg,"Publish Date 2013|Publisher  Open Road Integrated Media, Inc.|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Nest,Cynthia D'Aprix Sweeney,humor,First published in 2016,/works/OL20096178W,/authors/OL3109766A/Cynthia_D'Aprix_Sweeney,//covers.openlibrary.org/b/olid/OL27276219M-M.jpg,"Publish Date Mar 30, 2021|Publisher  HarperCollins Publishers|Pages 432",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Jeeves in the Morning,P. G. Wodehouse,humor,First published in 1983,/works/OL1337045W?edition=ia%3Ajeevesinmorning00wode,/authors/OL136197A/P._G._Wodehouse,//covers.openlibrary.org/b/olid/OL3507424M-M.jpg,Publish Date 1983|Publisher  Harper & Row|Language English|Pages 256,This edition doesn't have a description yet. Can you add one?,8 Want to read|0 Currently reading|4 Have read
A case of exploding mangoes,Mohammed Hanif,humor,First published in 2008,/works/OL15829704W?edition=ia%3Acaseofexplodingm00hani,/authors/OL3425471A/Mohammed_Hanif,//covers.openlibrary.org/b/olid/OL18843617M-M.jpg,Publish Date 2008|Publisher  Alfred A. Knopf|Language English|Pages 323,"Ali Shigri, Pakistan Air Force pilot and Silent Drill Commander of Fury Squadron, is determined to understand what or who pushed his father to commit suicide--and to avenge his death. His father, one of Zia ul-Haq's colonels, may or may not have been involved in the conspiracies and coincidences leading to the mysterious 1988 plane crash that killed Pakistan's dictator General Zia ul-Haq.  His search immerses him in a snarl of events: Americans in Pakistan, Soviets in Afghanistan, dollars in every hand.   Read more Read less",22 Want to read|2 Currently reading|7 Have read
Jervaise Comedy,J. D. Beresford,humor,First published in 2009,/works/OL21429679W,/authors/OL5264830A/J._D._Beresford,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  CreateSpace Independent Publishing Platform|Language English|Pages 162,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
