title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Economics of agricultural development,George W. Norton,business__economics,First published in 2009,/works/OL15626797W?edition=ia%3Aeconomicsofagric02ednort,/authors/OL643078A/George_W._Norton,//covers.openlibrary.org/b/olid/OL24574871M-M.jpg,Publish Date 2010|Publisher  Routledge|Language English|Pages 465,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
International economics: theory and policy,Paul R. Krugman,business__economics,First published in 1987,/works/OL1648194W?edition=ia%3Ainternationaleco0010krug,/authors/OL184025A/Paul_R._Krugman,//covers.openlibrary.org/b/olid/OL21600444M-M.jpg,"Publish Date 1988|Publisher  Scott, Foresman|Language English|Pages 719",This edition doesn't have a description yet. Can you add one?,42 Want to read|4 Currently reading|0 Have read
Consumer behavior,Del I. Hawkins,business__economics,First published in 1980,/works/OL2621044W?edition=ia%3Aconsumerbehavior00hawk_0,/authors/OL381803A/Del_I._Hawkins,//covers.openlibrary.org/b/olid/OL3512399M-M.jpg,Publish Date 1983|Publisher  Business Publications|Language English|Pages 645,This edition doesn't have a description yet. Can you add one?,40 Want to read|4 Currently reading|1 Have read
Budget issues,United States. General Accounting Office,business__economics,First published in 1986,/works/OL10733913W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1999|Publisher  The Office|Language English|Pages 11,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Adam Smith Review,Fonna Forman,business__economics,First published in 2016,/works/OL21275776W,/authors/OL8138946A/Fonna_Forman,//covers.openlibrary.org/b/olid/OL28805252M-M.jpg,"Publish Date 2016|Publisher  Taylor & Francis Group,              Routledge|Language English|Pages 370",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Tax for Australians for dummies,Jimmy B. Prince,business__economics,First published in 2009,/works/OL16938234W?edition=ia%3Ataxforaustralian00fcpa,/authors/OL3358144A/Jimmy_B._Prince,//covers.openlibrary.org/b/olid/OL25544115M-M.jpg,Publish Date 2011|Publisher  John Wiley & Sons Australia|Language English,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Plan your estate,Denis Clifford,business__economics,First published in 1981,/works/OL14195W?edition=ia%3Aplanyourestate00deni,/authors/OL22892A/Denis_Clifford,//covers.openlibrary.org/b/olid/OL18200731M-M.jpg,"Publish Date 1998|Publisher  Nolo Press,              NOLO|Language English","Presents a guide on estate planning that covers property ownership laws, beneficiaries, probate avoidance, living trusts, joint tenancy, health care directives, life insurance, estate taxes, wills, business ownership, and pensions.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
"Ethics, law and society",Jennifer Gunning,business__economics,First published in 2007,/works/OL19848514W?edition=ia%3Aethicslawsociety0000unse,/authors/OL716243A/Jennifer_Gunning,//covers.openlibrary.org/b/olid/OL28334982M-M.jpg,Publish Date 2007|Publisher  Ashgate|Language English|Pages 309,"This volume brings together selected papers commissioned and published by the Cardiff Centre for Ethics, Law & Society. It includes contributions from a group of international experts along with a selection of short opinion pieces written in response to specific ethical issues.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Ecotourism,David A. Fennell,business__economics,First published in 2002,/works/OL20750279W?edition=ia%3Aecotourism0000fenn,/authors/OL6528608A/David_A._Fennell,//covers.openlibrary.org/b/olid/OL28784923M-M.jpg,Publish Date 2014|Publisher  Taylor & Francis Group|Language English|Pages 288,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
Advanced accounting,Floyd A. Beams,business__economics,First published in 1979,/works/OL2971874W?edition=ia%3Aadvancedaccounti0000beam_f1p9,/authors/OL454388A/Floyd_A._Beams,//covers.openlibrary.org/b/olid/OL4402905M-M.jpg,Publish Date 1979|Publisher  Prentice-Hall|Language English|Pages 816,This edition doesn't have a description yet. Can you add one?,20 Want to read|2 Currently reading|1 Have read
The world economy,David Greenaway,business__economics,First published in 2005,/works/OL19911692W?edition=ia%3Aworldeconomyglob00gree_211,/authors/OL714961A/David_Greenaway,//covers.openlibrary.org/b/olid/OL27096314M-M.jpg,Publish Date 2005|Publisher  Blackwell Pub.|Language English,This volume is the eleventh in an annual series in which top economists provide a concise and accessible evaluation of major developments in trade and trade policy.   Read more Read less,4 Want to read|0 Currently reading|0 Have read
The capital budgeting decision,Harold Bierman,business__economics,First published in 1960,/works/OL2706630W?edition=ia%3Acapitalbudgeting0000bier_u6y4,/authors/OL395748A/Harold_Bierman,//covers.openlibrary.org/b/olid/OL5795019M-M.jpg,Publish Date 1960|Publisher  Macmillan|Language English|Pages 246,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Advances in management accounting,Marc J. Epstein,business__economics,First published in 2007,/works/OL19859861W?edition=ia%3Aisbn_0762313870,/authors/OL245640A/Marc_J._Epstein,//covers.openlibrary.org/b/olid/OL27047586M-M.jpg,Publish Date 2007|Publisher  Elsevier JAI|Language English|Pages 318,"Advances in Management Accounting (AIMA) publishes well-developed articles on a variety of current topics in management accounting that are relevant to researchers in both practice and academe. As one of the premier management accounting research journals, AIMA is well poised to meet the needs of management accounting scholars. Featured in Volume 16 are articles on: Value-Creation Models For Value-Based Management: Review, Analysis, And Research Directions; Performance Standards And Managers Adoption Of Risky Projects; The Effects Of Organizational Culture On Budgetary Conflict: Integrative Ver.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Finance,Erik Banks,business__economics,First published in 2006,/works/OL21284184W,/authors/OL82153A/Erik_Banks,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 322,This edition doesn't have a description yet. Can you add one?,14 Want to read|2 Currently reading|0 Have read
International marketing,Sak Onkvisit,business__economics,First published in 1989,/works/OL3348327W?edition=ia%3Ainternationalmar0000onkv,/authors/OL543387A/Sak_Onkvisit,//covers.openlibrary.org/b/olid/OL2065540M-M.jpg,Publish Date 1989|Publisher  Merrill Pub. Co.|Language English|Pages 816,This edition doesn't have a description yet. Can you add one?,6 Want to read|0 Currently reading|0 Have read
Customer Relationship Management,Francis Buttle,business__economics,First published in 2003,/works/OL8467198W?edition=ia%3Acustomerrelation00butt_289,/authors/OL2825824A/Francis_Buttle,//covers.openlibrary.org/b/olid/OL7972363M-M.jpg,"Publish Date December 3, 2003|Publisher  Butterworth-Heinemann|Language English|Pages 384",This edition doesn't have a description yet. Can you add one?,26 Want to read|1 Currently reading|2 Have read
