title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Seers and judges,Christine Dunn Henderson,political_science,First published in 2002,/works/OL19424768W,/authors/OL2811979A/Christine_Dunn_Henderson,//covers.openlibrary.org/b/olid/OL3948867M-M.jpg,Publish Date 2002|Publisher  Lexington Books|Language English|Pages 170,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Scientific communication and national security,"Committee on Science, Engineering, and P...",political_science,First published in 1982,/works/OL5917723W,/authors/OL1461466A/Committee_on_Science_Engineering_and_Public_Policy_(U.S.)._Panel_on_Scientific_Communication_and_Nat,//covers.openlibrary.org/b/olid/OL3510006M-M.jpg,"Publish Date January 1, 1982|Publisher  National Academies Press|Language English|Pages 204",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The History And Practice Of Humanitarian Intervention And Aid In Africa,Bronwen Everill,political_science,First published in 2013,/works/OL17579568W,/authors/OL7325886A/Bronwen_Everill,//covers.openlibrary.org/b/olid/OL26182722M-M.jpg,Publish Date 2013|Publisher  Palgrave Macmillan|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"International Seminar on Nuclear War and Planetary Emergencies, 29th session",International Seminar on Nuclear War and...,political_science,First published in 2003,/works/OL13627452W?edition=ia%3Ainternationalsem0000inte,/authors/OL6484547A/International_Seminar_on_Nuclear_War_and_Planetary_Emergencies_(29th_2003_Erice_Italy),//covers.openlibrary.org/b/olid/OL22583255M-M.jpg,Publish Date 2003|Publisher  World Scientific|Language English|Pages 227,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The heart and stomach of a king,Carole Levin,political_science,First published in 1995,/works/OL13534437W,/authors/OL6400952A/Carole_Levin,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  University of Pennsylvania Press|Language English|Pages 243,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Public deliberation,James Bohman,political_science,First published in 1996,/works/OL3231909W?edition=ia%3Apublicdeliberati00bohm,/authors/OL526500A/James_Bohman,//covers.openlibrary.org/b/olid/OL964357M-M.jpg,Publish Date 1996|Publisher  MIT Press|Language English|Pages 303,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Secrecy and Methodology in Critical Security Research,Polly Pallister-Wilkins,political_science,First published in 2019,/works/OL25750108W,/authors/OL9734725A/Polly_Pallister-Wilkins,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Crisis Vision,Torin Monahan,political_science,First published in 2022,/works/OL26725835W,/authors/OL2700362A/Torin_Monahan,//covers.openlibrary.org/b/olid/OL36182955M-M.jpg,"Publish Date 2022|Publisher  Duke University Press,              Duke University Press Books|Language English|Pages 232",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beijing Comrades,Bei Tong,political_science,First published in 2016,/works/OL19636756W?edition=ia%3Abeijingcomrades0000beit,/authors/OL7505073A/Bei_Tong,//covers.openlibrary.org/b/olid/OL26857468M-M.jpg,"Publish Date Mar 15, 2016|Publisher  The Feminist Press at CUNY|Pages 312",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Wars Within War,Irving W. Levinson,political_science,First published in 2005,/works/OL8541788W,/authors/OL2860157A/Irving_W._Levinson,//covers.openlibrary.org/b/olid/OL8089327M-M.jpg,"Publish Date June 30, 2005|Publisher  Texas Christian University Press|Language English|Pages 173",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
