title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"Kitchen Directory, and American Housewife",American Antiquarian Cookbook,cooking,First published in 2014,/works/OL26310996W,/authors/OL9921479A/American_Antiquarian_Cookbook,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Appledore Cook Book,Parloa Maria,cooking,First published in 2013,/works/OL26313207W,/authors/OL9922505A/Parloa_Maria,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hand-Book of Practical Cookery for Ladies and Professional Cooks,Blot Pierre,cooking,First published in 2013,/works/OL26313255W,/authors/OL9922526A/Blot_Pierre,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Total Abstinence Cookery,A. Lady,cooking,First published in 2013,/works/OL26313200W,/authors/OL2419608A/A._Lady,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Confederate Receipt Book,American Antiquarian Cookbook,cooking,First published in 2013,/works/OL26310969W,/authors/OL9921479A/American_Antiquarian_Cookbook,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Verstille's Southern Cookery,Verstille E.J.,cooking,First published in 2014,/works/OL26312194W,/authors/OL9922246A/Verstille_E.J.,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Housekeeper's Manual,American Antiquarian Cookbook,cooking,First published in 2013,/works/OL26312190W,/authors/OL9921479A/American_Antiquarian_Cookbook,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Taste of Honey,Simmons Marie,cooking,First published in 2013,/works/OL26312183W,/authors/OL9922242A/Simmons_Marie,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Salt Block Cooking,Bitterman Mark,cooking,First published in 2013,/works/OL26314303W,/authors/OL9922771A/Bitterman_Mark,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Andrews McMeel Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Way Kitchens Work,Ed Sobey,cooking,First published in 2010,/works/OL27333237W,/authors/OL2635809A/Ed_Sobey,/images/icons/avatar_book-sm.png,"Publish Date 2010|Publisher  Chicago Review Press, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Around the Passover Table,Jayne Cohen,cooking,First published in 2012,/works/OL27360904W,/authors/OL32951A/Jayne_Cohen,/images/icons/avatar_book-sm.png,Publish Date 2012|Publisher  Houghton Mifflin Harcourt Trade & Reference Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Plant Based Juicing and Smoothie Cookbook,"Green, Paul",cooking,First published in 2021,/works/OL25480890W,/authors/OL586653A/Green_Paul,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Independently Published|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dolce Famiglia,David Rocco,cooking,First published in 2016,/works/OL26493784W,/authors/OL3086176A/David_Rocco,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
