title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Mountain goats,JoAnn Early Macken,juvenile_literature,First published in 2006,/works/OL3345763W?edition=ia%3Amountaingoats0000mack_x6l8,/authors/OL542783A/JoAnn_Early_Macken,//covers.openlibrary.org/b/olid/OL3412081M-M.jpg,Publish Date 2006|Publisher  Weekly Reader Early Learning Library|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gene Hunter,Adele Glimm,juvenile_literature,First published in 2005,/works/OL281922W?edition=ia%3Agenehunterstoryo0000glim,/authors/OL2635746A/Adele_Glimm,//covers.openlibrary.org/b/olid/OL7781979M-M.jpg,Publish Date September 2005|Publisher  Franklin Watts|Language English|Pages 118,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Whydah,Martin W. Sandler,juvenile_literature,First published in 2017,/works/OL20051773W,/authors/OL242198A/Martin_W._Sandler,//covers.openlibrary.org/b/olid/OL35060144M-M.jpg,Publish Date 2017|Publisher  Candlewick Press|Language English|Pages 170,"The 1650s to the 1730s marked the golden age of piracy, when fearsome pirates like Blackbeard ruled the waves, seeking not only treasure but also large and fast ships to carry it. The Whydah was just such a ship, built to ply the Triangular Trade route, which it did until one of the greediest pirates of all, Black Sam Bellamy, commandeered it. Filling the ship to capacity with treasure, Bellamy hoped to retire with his bounty   but in 1717 the ship sank in a storm off Cape Cod.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Extreme Athletes,Charlotte Guillain,juvenile_literature,First published in 2014,/works/OL20354479W?edition=ia%3Aextremeathletest0000guil_m0o1,/authors/OL5043439A/Charlotte_Guillain,//covers.openlibrary.org/b/olid/OL27565820M-M.jpg,"Publish Date Jan 01, 2014|Publisher  Raintree|Pages 48",Can you imagine: snowboarding down a mountain? Kayaking on the amazon river? Cycling across America? Do you have what it takes to be an extreme athlete? Read this book to find out.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Humanoid Robots,Kathryn Clay,juvenile_literature,First published in 2014,/works/OL21266192W?edition=ia%3Ahumanoidrobotsru0000clay,/authors/OL5187911A/Kathryn_Clay,//covers.openlibrary.org/b/olid/OL28792230M-M.jpg,Publish Date 2014|Publisher  Capstone|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Multiplication at the Marina,Stephanie Sciarrino,juvenile_literature,First published in 2014,/works/OL20338632W?edition=ia%3Amultiplicationat0000scia,/authors/OL7709445A/Stephanie_Sciarrino,//covers.openlibrary.org/b/olid/OL27547467M-M.jpg,"Publish Date Aug 15, 2014|Publisher  Powerkids Pr|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Should Bella go to bed?,Rebecca Rissman,juvenile_literature,First published in 2013,/works/OL16699662W?edition=ia%3Ashouldbellagotob0000riss,/authors/OL5147321A/Rebecca_Rissman,//covers.openlibrary.org/b/olid/OL25371911M-M.jpg,Publish Date 2013|Publisher  Capstone Heinemann Library|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harbor,Donald Crews,juvenile_literature,First published in 1982,/works/OL1739839W?edition=ia%3Aharbor00crew,/authors/OL200778A/Donald_Crews,//covers.openlibrary.org/b/olid/OL4260934M-M.jpg,Publish Date 1982|Publisher  Greenwillow Books|Language English|Pages 32,Presents various kinds of boats which come and go in a busy harbor.   Read more Read less,4 Want to read|0 Currently reading|0 Have read
Samsung,Cath Senker,juvenile_literature,First published in 2015,/works/OL21566354W?edition=ia%3Asamsung0000senk,/authors/OL1392025A/Cath_Senker,//covers.openlibrary.org/b/olid/OL29264585M-M.jpg,Publish Date 2015|Publisher  Hachette Children's Group|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
P is for Passport,Devin Scillian,juvenile_literature,First published in 2003,/works/OL5706725W,/authors/OL1388459A/Devin_Scillian,//covers.openlibrary.org/b/olid/OL8816190M-M.jpg,"Publish Date September 22, 2003|Publisher  Sleeping Bear Press|Language English|Pages 56",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hockey Numbers,Matt Napier,juvenile_literature,First published in 2007,/works/OL5817359W?edition=ia%3Ahockeynumbers0000napi,/authors/OL3106776A/Matt_Napier,//covers.openlibrary.org/b/olid/OL9831570M-M.jpg,Publish Date September 2007|Publisher  Sleeping Bear Press|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Dance, Sing, Remember: A Celebration of Jewish Holidays",Leslie Kimmelman,juvenile_literature,First published in 1999,/works/OL94351W?edition=ia%3Adancesingremembe00kimm,/authors/OL32078A/Leslie_Kimmelman,//covers.openlibrary.org/b/olid/OL353049M-M.jpg,Publish Date 1999|Publisher  HarperCollins|Language English|Pages 34,Explains eleven major Jewish holidays and how they are celebrated.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Oxford Literacy Web,Rosalind Kerven,juvenile_literature,First published in 1999,/works/OL114693W?edition=ia%3Aforestgiants0000kerv,/authors/OL32731A/Rosalind_Kerven,//covers.openlibrary.org/b/olid/OL10143056M-M.jpg,"Publish Date September 23, 1999|Publisher  Oxford University Press|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Funcraft book of magnets & batteries (Funcraft books),Heather Amery,juvenile_literature,First published in 1975,/works/OL2989755W?edition=ia%3Afuncraftbookofma0000amer,/authors/OL457920A/Heather_Amery,//covers.openlibrary.org/b/olid/OL7884779M-M.jpg,Publish Date 1976|Publisher  Scholastic Book Services|Language English|Pages 47,Instructions for making games and models operated by a magnet or battery which demonstrate principles of magnetism and electricity.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Who's bugging you?,Charles Reasoner,juvenile_literature,First published in 1997,/works/OL2772610W,/authors/OL408190A/Charles_Reasoner,//covers.openlibrary.org/b/olid/OL1015062M-M.jpg,Publish Date 1997|Publisher  Price Stern Sloan|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mary Cassatt,Shelley Swanson Sateren,juvenile_literature,First published in 2003,/works/OL28956W?edition=ia%3Amarycassatt0000hoen,/authors/OL26540A/Shelley_Swanson_Sateren,//covers.openlibrary.org/b/olid/OL7894267M-M.jpg,Publish Date August 2003|Publisher  Bridgestone Books|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Water dance,Thomas Locker,juvenile_literature,First published in 1997,/works/OL85553W?edition=ia%3Awaterdance0000lock,/authors/OL29183A/Thomas_Locker,//covers.openlibrary.org/b/olid/OL3582519M-M.jpg,Publish Date 2002|Publisher  Voyager Books/Harcourt|Language English,"Water speaks of its existence in such forms as storm clouds, mist, rainbows, and rivers. Includes factual information on the water cycle.   Read more Read less",8 Want to read|0 Currently reading|1 Have read
Bounce Back! (Being the Best Me Series),Cheri J. Meiners,juvenile_literature,First published in 2014,/works/OL19641037W,/authors/OL1432573A/Cheri_J._Meiners,//covers.openlibrary.org/b/olid/OL26861203M-M.jpg,Publish Date 2014|Publisher  Free Spirit Publishing Inc.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The White House,Jill Braithwaite,juvenile_literature,First published in 2010,/works/OL18735516W,/authors/OL1425517A/Jill_Braithwaite,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  Lerner,              Lerner Publishing Group|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ruth Bader Ginsburg,Sara Spiller,juvenile_literature,First published in 2019,/works/OL20516008W,/authors/OL7771480A/Sara_Spiller,//covers.openlibrary.org/b/olid/OL27753434M-M.jpg,"Publish Date Jan 01, 2019|Publisher  Cherry Lake Pub|Pages 24",This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Capitol Building,Janet Piehl,juvenile_literature,First published in 2009,/works/OL21022495W,/authors/OL1389576A/Janet_Piehl,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Lerner Publishing Group|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
