title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Interactive Video Skillbuilder CD-ROM for Johnson/Mowry's Mathematics,David B. Johnson,mathematics,First published in 2006,/works/OL9692336M,/authors/OL2749361A/David_B._Johnson,/images/icons/avatar_book-sm.png,"Publish Date December 18, 2006|Publisher  Brooks Cole|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Abstract Harmonic Analysis,Ross Hewitt,mathematics,First published in 2002,/works/OL9896358M,/authors/OL3344983A/Ross_Hewitt,/images/icons/avatar_book-sm.png,Publish Date May 2002|Publisher  Springer|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Modern Statistical Classification, Comparison, Ranking and Selection, Part Iii, With Applications in Signal Processing, Banking, and Marketing (The American ... in Mathematical and Management Sciences)",,mathematics,First published in 2001,/works/OL8412452M,,//covers.openlibrary.org/b/olid/OL8412452M-M.jpg,"Publish Date March 2001|Publisher  American Sciences Press, Inc.|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mathzone Cd/basic Tech Math,Donald Hutchison,mathematics,First published in 2015,/works/OL9968972M,/authors/OL30804A/Donald_Hutchison,/images/icons/avatar_book-sm.png,"Publish Date January 4, 2015|Publisher  McGraw-Hill Science/Engineering/Math|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tutorial Calculus,Robert Thomas Smith,mathematics,First published in 2001,/works/OL9966577M,/authors/OL2634968A/Robert_Thomas_Smith,/images/icons/avatar_book-sm.png,Publish Date August 2001|Publisher  McGraw-Hill Science/Engineering/Math|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Networked Business Math Cd,Brian H. Felkel,mathematics,First published in 2006,/works/OL10861165M,/authors/OL3507131A/Brian_H._Felkel,/images/icons/avatar_book-sm.png,"Publish Date August 1, 2006|Publisher  Kendall/Hunt Publishing Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
High School Mathematics Made Easy to Understand,Edward L. Green,mathematics,First published in 2005,/works/OL10897309M,/authors/OL2835175A/Edward_L._Green,/images/icons/avatar_book-sm.png,"Publish Date August 1, 2005|Publisher  Custom Publishing|Language English|Pages 466",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Springboard to Calculus,Ray B. Toland,mathematics,First published in 2004,/works/OL10897235M,/authors/OL3509495A/Ray_B._Toland,//covers.openlibrary.org/b/olid/OL10897235M-M.jpg,"Publish Date August 15, 2004|Publisher  Custom Publishing|Language English|Pages 79",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Problem Solving,Thomas DeFranco,mathematics,First published in 2004,/works/OL10897267M,/authors/OL3509501A/Thomas_DeFranco,/images/icons/avatar_book-sm.png,"Publish Date April 10, 2004|Publisher  Custom Publishing|Language English|Pages 120",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Essential Mathematics With Applications Sixth Edition And Basic College Math H M Cubed Seventh Edition,Joanne S. Lockwood,mathematics,First published in 2002,/works/OL10988851M,/authors/OL2687758A/Joanne_S._Lockwood,/images/icons/avatar_book-sm.png,"Publish Date March 27, 2002|Publisher  Houghton Mifflin Company|Language English|Pages 290",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Generic Eduspace/blackboard Student Booklet For Sale,,mathematics,First published in 2004,/works/OL10994674M,,/images/icons/avatar_book-sm.png,"Publish Date January 16, 2004|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Math Applications Plus Student Study Guide Eighth Edition Plus Eduspace,,mathematics,First published in 2007,/works/OL11010655M,,/images/icons/avatar_book-sm.png,"Publish Date July 6, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"First European Congress of Mathematics: Paris, July 6-10, 1992",F. Mignot,mathematics,First published in 1995,/works/OL11387993M,/authors/OL3616186A/F._Mignot,/images/icons/avatar_book-sm.png,Publish Date August 1995|Publisher  Birkhauser|Language English|Pages 512,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"First European Congress of Mathematics: Paris, July 6-10, 1992",F. Mignot,mathematics,First published in 1995,/works/OL11387992M,/authors/OL3616186A/F._Mignot,/images/icons/avatar_book-sm.png,Publish Date August 1995|Publisher  Birkhauser|Language English|Pages 545,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mathematische Begriffe visualisiert mit Maple,T. Westermann,mathematics,First published in 2001,/works/OL12772029M,/authors/OL4039505A/T._Westermann,//covers.openlibrary.org/b/olid/OL12772029M-M.jpg,Publish Date December 2001|Publisher  Springer|Language German,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Mathspacecd Eighth Edition Plus Eduspace,,mathematics,First published in 2007,/works/OL10506670M,,/images/icons/avatar_book-sm.png,"Publish Date July 31, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bello Topics In Contemporary Math Plus Student Solutions Manual Ninthedition,,mathematics,First published in 2007,/works/OL10507097M,,/images/icons/avatar_book-sm.png,"Publish Date October 31, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Excel Guide Eighth Editionplus Eduspace,,mathematics,First published in 2007,/works/OL10506672M,,/images/icons/avatar_book-sm.png,"Publish Date July 31, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bassarear Math For Elementary Teachers Plus Explorations Manual Plusmanipulatives Fourth Edition Plus Geometers Sketchpad Cd,,mathematics,First published in 2007,/works/OL10506494M,,/images/icons/avatar_book-sm.png,"Publish Date June 14, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bassarear Math For Elementary Teachers Plus Explorations Manual Plusstudent Solutions Manual Fourth Edition Plus Math Manipulatives Pluseduspace,,mathematics,First published in 2007,/works/OL10506390M,,/images/icons/avatar_book-sm.png,"Publish Date August 1, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aufmann Mathematical Thinking And Quantitativereasoning Plus Student Solutions Manual Firstedition Plus Eduspace,,mathematics,First published in 2007,/works/OL10506433M,,/images/icons/avatar_book-sm.png,"Publish Date July 20, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Math With Applications Plus Mathspace Cd Plus Student Studyguide Plus Dvd Eighth Edition,,mathematics,First published in 2007,/works/OL10506503M,,/images/icons/avatar_book-sm.png,"Publish Date June 18, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Student Solutions Guide Plusexcel Guide Eighth Edition,,mathematics,First published in 2007,/works/OL10506513M,,/images/icons/avatar_book-sm.png,"Publish Date June 19, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Mathspace Cd Plus Studentsolutions Guide Plus Excel Guide Eighth Edition Plus Eduspace,,mathematics,First published in 2007,/works/OL10506519M,,/images/icons/avatar_book-sm.png,"Publish Date June 20, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Barker Essential Math With Applications Seventh Edition Plus Basiccollege Math Mathspace Cd Plus Nolting Workbook Third Edition Pluseduspace,,mathematics,First published in 2007,/works/OL10506911M,,/images/icons/avatar_book-sm.png,"Publish Date October 5, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bassarear Math For Elementary Teachers Plusexplorations Manual Fourth Edition Plus Geometerssketchpad Cd Plus Eduspace,,mathematics,First published in 2007,/works/OL10506661M,,/images/icons/avatar_book-sm.png,"Publish Date July 30, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Mathspace Cd Plus Study Andsolutions Guide Eighth Edition Plus Eduspace,,mathematics,First published in 2007,/works/OL10506562M,,/images/icons/avatar_book-sm.png,"Publish Date July 12, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Harshbarger Mathematical Applications Plus Mathspace Cd Plus Dvd Eighthedition Plus Eduspace,,mathematics,First published in 2007,/works/OL10507054M,,/images/icons/avatar_book-sm.png,"Publish Date October 24, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bassarear Math For Elementary Teachers Plus Student Solutions Manualplus Explorations Manual Plus Manipulatives Fourth Edition Plus Etastudent Cd Third ... Plus Geometer's Sketchpad Cd Plus Eduspace,,mathematics,First published in 2007,/works/OL10506658M,,/images/icons/avatar_book-sm.png,"Publish Date July 26, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finite Mathematics Non-Infotrac Version,Stefan Waner,mathematics,First published in 2003,/works/OL10474609M,/authors/OL445193A/Stefan_Waner,//covers.openlibrary.org/b/olid/OL10474609M-M.jpg,Publish Date December 2003|Publisher  Brooks/Cole Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
College Math,Johnson,mathematics,First published in 1998,/works/OL10476230M,/authors/OL2544476A/Johnson,/images/icons/avatar_book-sm.png,Publish Date June 1998|Publisher  PWS Pub. Co.,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Oscar Zariski: Collected Papers, Vol. 4",,mathematics,First published in 1979,/works/OL10237780M,,/images/icons/avatar_book-sm.png,"Publish Date September 26, 1979|Publisher  The MIT Press|Language English|Pages 640",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bassarear Math For Elementary Teachers Plus Explorations Manual Fourthedition Plus Manipulatives Plus Eduspace,,mathematics,First published in 2007,/works/OL10506708M,,/images/icons/avatar_book-sm.png,"Publish Date September 11, 2007|Publisher  Houghton Mifflin Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
