title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Pumpkin Fever,Charnan Simon,picture_books,First published in 2006,/works/OL57255W?edition=ia%3Apumpkinfever0000simo_v1m1,/authors/OL21377A/Charnan_Simon,//covers.openlibrary.org/b/olid/OL7781420M-M.jpg,Publish Date March 2007|Publisher  Children's Press (CT)|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emily Peppermints Toy School,Jeanne Willis,picture_books,First published in 2014,/works/OL17543954W?edition=ia%3Aemilypeppermints0000will,/authors/OL33313A/Jeanne_Willis,//covers.openlibrary.org/b/olid/OL26133900M-M.jpg,Publish Date 2014|Publisher  Walker Books Ltd,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|1 Have read
The sound of silence,Katrina Goldsaito,picture_books,First published in 2016,/works/OL20033024W?edition=ia%3Asoundofsilence0000gold,/authors/OL7609079A/Katrina_Goldsaito,//covers.openlibrary.org/b/olid/OL27213066M-M.jpg,"Publish Date 2016|Publisher  Little Brown & Company,              Little, Brown and Company|Language English|Pages 36","""Do you have a favorite sound?"" little Yoshio asks. The musician answers, ""The most beautiful sound is the sound of ma, of silence."" But Yoshio lives in Tokyo, Japan: a giant, noisy, busy city. He hears shoes squishing through puddles, trains whooshing, cars beeping, and families laughing. Tokyo is like a symphony hall! Where is silence? Join Yoshio on his journey through the hustle and bustle of the city to find the most beautiful sound of all.   Read more Read less",5 Want to read|0 Currently reading|1 Have read
Big Red Bath,Julia Jarman,picture_books,First published in 2004,/works/OL3460786W?edition=ia%3Abigredbath0000jarm,/authors/OL576527A/Julia_Jarman,//covers.openlibrary.org/b/olid/OL8949464M-M.jpg,"Publish Date March 3, 2005|Publisher  Orchard Books,              Orchard|Pages 32",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|1 Have read
The polar bear who saved Christmas,Fiona Boon,picture_books,First published in 2014,/works/OL24292629W?edition=ia%3Apolarbearwhosave0000boon_o7t7,/authors/OL7174398A/Fiona_Boon,//covers.openlibrary.org/b/olid/OL32134198M-M.jpg,Publish Date 2014|Publisher  Make Believe Ideas|Language English,"""When Pip the polar bear gets lost and wanders into Santa's workshop, he finds that disaster has struck and the elves are about to cancel Christmas! With time running out to deliver Santa's gifts, Pip embarks upon a magical and unforgettable adventure.""--Back cover.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Daddy long legs,Nadine Brun-Cosme,picture_books,First published in 2017,/works/OL20059864W,/authors/OL1513825A/Nadine_Brun-Cosme,/images/icons/avatar_book-sm.png,Publish Date 2017|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Simon in Summer,Gilles Tibo,picture_books,First published in 1991,/works/OL542402W,/authors/OL38402A/Gilles_Tibo,/images/icons/avatar_book-sm.png,"Publish Date 1991|Publisher  Tundra,              Tundra Books|Language English|Pages 24","Simon wants to make summer last forever by trying to keep the frogs singing, the butterflies on the flowers and the sun high in the sky ... only to find that when summer ends good things can happen.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Best Sister Ever,R. J. Cregg,picture_books,First published in 2017,/works/OL34048133W,/authors/OL7523728A/R._J._Cregg,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Simon Spotlight|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tools =,Christangelos Seferiadis,picture_books,First published in 2014,/works/OL19991070W?edition=ia%3Atoolsherramienta0000unse,/authors/OL7416454A/Christangelos_Seferiadis,//covers.openlibrary.org/b/olid/OL27171184M-M.jpg,Publish Date 2014|Publisher  Milet|Language English,Vibrant illustrations and clear text help children discover two languages by learning words for different tools.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Vehicles =,Christangelos Seferiadis,picture_books,First published in 2014,/works/OL19991071W?edition=ia%3Avehiclesvehculos0000unse,/authors/OL7416454A/Christangelos_Seferiadis,//covers.openlibrary.org/b/olid/OL27171185M-M.jpg,Publish Date 2014|Publisher  Milet Publishing|Language English,Vibrant illustrations and clear text help children discover two languages by learning words for different vehicles.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Plants =,Christangelos Seferiadis,picture_books,First published in 2014,/works/OL19991068W?edition=ia%3Aplantsplantaseng0000unse,/authors/OL7416454A/Christangelos_Seferiadis,//covers.openlibrary.org/b/olid/OL27171182M-M.jpg,Publish Date 2014|Publisher  Milet Publishing|Language English,Vibrant illustrations and clear text help children discover two languages by learning words for different plants.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
L' enfant et les images de la littérature enfantine,Jacqueline Danset-Léger,picture_books,First published in 1988,/works/OL4562983W,/authors/OL923432A/Jacqueline_Danset-Léger,//covers.openlibrary.org/b/olid/OL1964213M-M.jpg,Publish Date 1988|Publisher  P. Mardaga|Language French|Pages 254,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Whose spots?,Fiona Munro,picture_books,First published in 2010,/works/OL16529358W?edition=ia%3Awhosespots0000munr_a1s5,/authors/OL2796207A/Fiona_Munro,//covers.openlibrary.org/b/olid/OL25220956M-M.jpg,Publish Date 2010|Publisher  Ladybird Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
First 100 German words,Chris L. Demarest,picture_books,First published in 1998,/works/OL18284810W,/authors/OL48489A/Chris_L._Demarest,//covers.openlibrary.org/b/olid/OL22061312M-M.jpg,Publish Date 1998|Publisher  Berlitz Kids|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Take Heart, My Child",Ainsley Earhardt,picture_books,First published in 2016,/works/OL20165843W?edition=ia%3Atakeheartmychild0000earh,/authors/OL7639677A/Ainsley_Earhardt,//covers.openlibrary.org/b/olid/OL32834738M-M.jpg,"Publish Date Nov 15, 2016|Publisher  Aladdin|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Green,Laura Vaccaro Seeger,picture_books,First published in 2012,/works/OL16799800W?edition=ia%3Avert0000seeg,/authors/OL1391056A/Laura_Vaccaro_Seeger,//covers.openlibrary.org/b/olid/OL32367716M-M.jpg,Publish Date 2013|Publisher  Kaléidoscope|Language French,"Combien de tons chauds, vifs, passés, brisés peut avoir une couleur ? Le vert par exemple est-il vert comme la jungle ? Ou comme la mer ou la fougère (decitre.fr)   Read more Read less",9 Want to read|0 Currently reading|2 Have read
A history of Victorian popular picture books,Tomoko Masaki,picture_books,First published in 2006,/works/OL13378199W,/authors/OL6269677A/Tomoko_Masaki,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Kazamashobo|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Canadian picture books =,Jane McQuarrie,picture_books,First published in 1985,/works/OL4918848W,/authors/OL1055546A/Jane_McQuarrie,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Reference Press|Language English|Pages 217,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Walt Disney's Mickey Mouse: and the World's Friendliest Monster,Walt Disney Productions,picture_books,First published in 1976,/works/OL8070527W,/authors/OL161317A/Walt_Disney_Productions,//covers.openlibrary.org/b/olid/OL10355167M-M.jpg,"Publish Date January 28, 1976|Publisher  Western Publishing Company, Inc.|Language English|Pages 24","Camping at the nearby lake, Mickey, Pluto, and the 5 puppies in Pluto's care, discover the lake haunted by a horrible monster!   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The storybook knight,Helen Docherty,picture_books,First published in 2016,/works/OL20039263W?edition=ia%3Astorybookknight0000doch,/authors/OL7512464A/Helen_Docherty,//covers.openlibrary.org/b/olid/OL27219299M-M.jpg,"Publish Date 2016|Publisher  Sourcebooks, Incorporated|Language English|Pages 32","The Storybook Knight is not only about the power of books, but a book that teaches children to stand up for what they love. The funny and heartwarming illustrations full of details are the perfect addition to the meaningful story.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Literature lures,Nancy J. Polette,picture_books,First published in 2002,/works/OL23744525W,/authors/OL3049936A/Nancy_J._Polette,//covers.openlibrary.org/b/olid/OL8642078M-M.jpg,"Publish Date April 9, 2002|Publisher  Teacher Ideas Press|Language English|Pages 120",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Leon's Song,Stephanie Simpson McLellan,picture_books,First published in 2004,/works/OL6244343W?edition=ia%3Aleonssong0000mcle,/authors/OL1621019A/Stephanie_Simpson_McLellan,//covers.openlibrary.org/b/olid/OL8549457M-M.jpg,"Publish Date September 30, 2004|Publisher  Fitzhenry and Whiteside|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Baby Monkey, private eye",Brian Selznick,picture_books,First published in 2018,/works/OL19733403W?edition=ia%3Ababymonkeyprivat0000selz,/authors/OL31051A/Brian_Selznick,//covers.openlibrary.org/b/olid/OL26946498M-M.jpg,"Publish Date 2018|Publisher  Scholastic, Incorporated|Language English|Pages 191","Who is Baby Monkey? He is a baby. He is a monkey. He has a job. He is Baby Monkey, Private Eye! Lost jewels? Missing pizza? Stolen spaceship? Baby Monkey can help ... if he can put on his pants!   Read more Read less",8 Want to read|0 Currently reading|1 Have read
"Traditional monster imagery in manga, anime and Japanese cinema",Zilia Papp,picture_books,First published in 2010,/works/OL17203969W,/authors/OL7246291A/Zilia_Papp,//covers.openlibrary.org/b/olid/OL25775761M-M.jpg,Publish Date 2010|Publisher  Global Oriental|Language English|Pages 244,"Focuses on traditional monster art and its links to post-war animation, sequential art, and Japanese cinema by adapting Western art historical concepts and methodology.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
What to do if an elephant stands on your foot,Michelle Robinson,picture_books,First published in 2012,/works/OL16262995W?edition=ia%3Awhattodoifelepha0000robi,/authors/OL7034863A/Michelle_Robinson,//covers.openlibrary.org/b/olid/OL28289828M-M.jpg,"Publish Date 2012|Publisher  Puffin,              Puffin Books|Language English|Pages 30","What would you do if an elephant stood on your foot? Would you wiggle, jiggle, giggle or shout? Well, whatever you do, don't panic! Because you never know who, or what, else you might disturb in the jungle!   Read more Read less",0 Want to read|0 Currently reading|0 Have read
A year in picture books,Patricia A. Messner,picture_books,First published in 2007,/works/OL8980794W?edition=ia%3Ayearpicturebooks00cope,/authors/OL3118649A/Patricia_A._Messner,//covers.openlibrary.org/b/olid/OL16278437M-M.jpg,Publish Date 2007|Publisher  Libraries Unlimited|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The character in the book,Kaethe Zemach,picture_books,First published in 1998,/works/OL2765465W?edition=ia%3Acharacterinbook0000zema,/authors/OL406696A/Kaethe_Zemach,//covers.openlibrary.org/b/olid/OL707843M-M.jpg,Publish Date 1998|Publisher  HarperCollins|Language English|Pages 30,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Picture book of prayers: beautiful and popular prayers for every day and major feasts, various occasions and special days",Lawrence G. Lovasik,picture_books,First published in 1994,/works/OL479681W?edition=ia%3Apicturebookofpra0000lova,/authors/OL30039A/Lawrence_G._Lovasik,//covers.openlibrary.org/b/olid/OL311176M-M.jpg,Publish Date 1994|Publisher  Catholic Book Pub. Co.|Language English|Pages 56,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
"The Newbery & Caldecott medal books, 1986-2000",,picture_books,First published in 2001,/works/OL17913066W?edition=ia%3Anewberycaldecott00asso_7,,//covers.openlibrary.org/b/olid/OL6790837M-M.jpg,Publish Date 2001|Publisher  American Library Association|Language English|Pages 368,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
My Daddy,Susan Paradis,picture_books,First published in 1995,/works/OL2741279W?edition=ia%3Amydaddy0000para,/authors/OL401997A/Susan_Paradis,//covers.openlibrary.org/b/olid/OL698271M-M.jpg,Publish Date 1998|Publisher  Front Street|Language English,"A young boy marvels at the things his daddy can do including cross the street alone, run outside without a coat, stay up way past midnight, and wander in the deepest woods.   Read more Read less",5 Want to read|0 Currently reading|0 Have read
The Racing Worm Brothers,Gary Barwin,picture_books,First published in 1998,/works/OL653153W?edition=ia%3Aracingwormbrothe0000barw,/authors/OL50768A/Gary_Barwin,//covers.openlibrary.org/b/olid/OL11989017M-M.jpg,"Publish Date September 1, 1998|Publisher  Annick Press|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Amos's Sweater,Janet Lunn,picture_books,First published in 1997,/works/OL7978280W,/authors/OL2658535A/Janet_Lunn,//covers.openlibrary.org/b/olid/OL9814415M-M.jpg,"Publish Date September 28, 2007|Publisher  Groundwood Books|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
