title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Grasping the Changing World,Vaclav Hubinger,anthropology,First published in 2002,/works/OL25189956W,/authors/OL9509338A/Vaclav_Hubinger,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Design Anthropology in Context,Adam Drazin,anthropology,First published in 2020,/works/OL26751602W,/authors/OL8160284A/Adam_Drazin,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Transculture, Société et Savoirs Dans les Amériques",Adina Balint,anthropology,First published in 2017,/works/OL25747937W,/authors/OL9301093A/Adina_Balint,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Lang GmbH, Internationaler Verlag der Wissenschaften, Peter|Language French",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Methods and Data Analysis for Cross-Cultural Research,Fons J. R. van de Vijver,anthropology,First published in 2021,/works/OL25793949W,/authors/OL545031A/Fons_J._R._van_de_Vijver,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  University of Cambridge ESOL Examinations|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Redefining Nature,R. F. Ellen,anthropology,First published in 2021,/works/OL25775576W,/authors/OL6518429A/R._F._Ellen,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cursus Enigma,David Saunders,anthropology,First published in 2021,/works/OL25766526W,/authors/OL790194A/David_Saunders,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Lang Publishing, Incorporated, Peter|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Black Man in the Netherlands,Francio Guadeloupe,anthropology,First published in 2022,/works/OL25915217W,/authors/OL8236241A/Francio_Guadeloupe,//covers.openlibrary.org/b/olid/OL34977443M-M.jpg,Publish Date 2022|Publisher  University Press of Mississippi|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Home Improvement in Aotearoa New Zealand and the UK,Rosie Cox,anthropology,First published in 2021,/works/OL25771109W,/authors/OL3297551A/Rosie_Cox,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exploring Commodities,Scott Cook,anthropology,First published in 2021,/works/OL25328292W,/authors/OL832872A/Scott_Cook,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Lang Publishing, Incorporated, Peter|Language English|Pages 244",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Study on the Rock Art at the Yin Mountains,Xiaokun Wang,anthropology,First published in 2021,/works/OL25319486W,/authors/OL7814674A/Xiaokun_Wang,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Lang AG International Academic Publishers, Peter|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
