title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Area and volume,Marion Smoothey,juvenile_literature,First published in 1993,/works/OL3474559W?edition=ia%3Aareavolume0000smoo,/authors/OL579224A/Marion_Smoothey,//covers.openlibrary.org/b/olid/OL1708945M-M.jpg,Publish Date 1993|Publisher  Marshall Cavendish|Language English|Pages 64,Uses problems and activities to introduce basic mathematical concepts related to area and volume.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
"Bill Severn's magic with rope, ribbon, and string",Bill Severn,juvenile_literature,First published in 1994,/works/OL3484855W,/authors/OL581490A/Bill_Severn,/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  Stackpole Books|Language English|Pages 202,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Go, Go, Boats!",Simon Hart,juvenile_literature,First published in 2004,/works/OL3555105W?edition=ia%3Agogoboats00hart,/authors/OL598032A/Simon_Hart,//covers.openlibrary.org/b/olid/OL9356972M-M.jpg,"Publish Date August 3, 2004|Publisher  Price Stern Sloan|Language English|Pages 12",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
"Treefrogs (Wechsler, Doug. Really Wild Life of Frogs.)",Doug Wechsler,juvenile_literature,First published in 2002,/works/OL3496689W?edition=ia%3Atreefrogswechsle00doug,/authors/OL584137A/Doug_Wechsler,//covers.openlibrary.org/b/olid/OL11428589M-M.jpg,Publish Date August 2002|Publisher  PowerKids Press|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Jack-in-the-pulpit,Jerome Wexler,juvenile_literature,First published in 1993,/works/OL3491718W?edition=ia%3Ajackinthepulpit0000wexl,/authors/OL583011A/Jerome_Wexler,//covers.openlibrary.org/b/olid/OL1739055M-M.jpg,Publish Date 1993|Publisher  Dutton Children's Books|Language English,Describes the structure and life cycle of the wildflower known as the jack-in-the-pulpit.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The Christmas Dolls (The Girls of the Good Day Orphanage),Carol Beach York,juvenile_literature,First published in 1993,/works/OL3590776W?edition=ia%3Achristmasdollsth00caro,/authors/OL607448A/Carol_Beach_York,//covers.openlibrary.org/b/olid/OL7887444M-M.jpg,Publish Date November 1993|Publisher  Little Apple|Language English|Pages 10,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Your amazing body,Jeanne K. Hanson,juvenile_literature,First published in 1994,/works/OL3461310W?edition=ia%3Ayouramazingbodyf0000hans,/authors/OL576647A/Jeanne_K._Hanson,//covers.openlibrary.org/b/olid/OL1093588M-M.jpg,Publish Date 1994|Publisher  Scientific American Books for Young Readers|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Man and the horse,Piero Ventura,juvenile_literature,First published in 1982,/works/OL3459905W,/authors/OL576325A/Piero_Ventura,//covers.openlibrary.org/b/olid/OL3481063M-M.jpg,Publish Date 1982|Publisher  Putnam|Language English|Pages 74,Traces the history of man's association with the horse from prehistoric times to the present.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Macbeth,"Andersen, Richard",juvenile_literature,First published in 2009,/works/OL3458734W?edition=ia%3Amacbeth0000ande,/authors/OL576070A/Andersen_Richard,//covers.openlibrary.org/b/olid/OL23156657M-M.jpg,Publish Date 2009|Publisher  Marshall Cavendish Benchmark|Language English,"""A literary analysis of the play Macbeth. Includes information on the history and culture of Elizabethan England""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Ostriches and other flightless birds,Caroline Arnold,juvenile_literature,First published in 1990,/works/OL34581W?edition=ia%3Aostrichesotherfl00arno,/authors/OL25035A/Caroline_Arnold,//covers.openlibrary.org/b/olid/OL2183076M-M.jpg,Publish Date 1990|Publisher  Carolrhoda Books|Language English|Pages 47,"An introduction to the physical characteristics, habits, and natural environment of ostriches and a variety of other birds that do not fly including the rhea, emu, cassowary, kiwi, and tinamou.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
