title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"Bisou, Deux Bisous - - , Compte Mes Bisous!",Ruthie May,stories_in_rhyme,First published in 2010,/works/OL21238116W?edition=ia%3Aunbisoudeuxbisou0000mayr,/authors/OL7340259A/Ruthie_May,//covers.openlibrary.org/b/olid/OL28752449M-M.jpg,"Publish Date 2010|Publisher  Scholastic Canada, Limited|Language French|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
I Promise,Nina Mata,stories_in_rhyme,First published in 2020,/works/OL21889149W,/authors/OL8363509A/Nina_Mata,//covers.openlibrary.org/b/olid/OL29852142M-M.jpg,Publish Date 2020|Publisher  HarperCollins Publishers Limited|Language English|Pages 40,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
I love my mom,Anna Walker,stories_in_rhyme,First published in 2010,/works/OL19948009W?edition=ia%3Ailovemymom0000walk,/authors/OL2711913A/Anna_Walker,//covers.openlibrary.org/b/olid/OL27128390M-M.jpg,Publish Date 2010|Publisher  Simon & Schuster Books for Young Children|Language English,"Ollie and his mom look and talk, and giggle and walk. Ollie loves his mom. What else does he love?  Ollie the zebra celebrates all the things he loves about Mom.   Read more Read less",0 Want to read|1 Currently reading|0 Have read
One sleepy night,Sebastien Braun,stories_in_rhyme,First published in 2013,/works/OL23288298W?edition=ia%3Aonesleepynight0000brau,/authors/OL1516896A/Sebastien_Braun,//covers.openlibrary.org/b/olid/OL31133461M-M.jpg,Publish Date 2013|Publisher  Tiger Tales|Language English,"""On the way home at the end of the day, two bears see how the rest of their world settles down for the night. They watch the fish in a sparkling stream, see badgers snuggled up together, and hear the soft wind calling them to bed""--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Farm friends,Sebastien Braun,stories_in_rhyme,First published in 2013,/works/OL24166683W?edition=ia%3Afarmfriendsletsh0000brau,/authors/OL1516896A/Sebastien_Braun,//covers.openlibrary.org/b/olid/OL31895331M-M.jpg,"Publish Date 2013|Publisher  Simon & Schuster Children's,              Simon & Schuster, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I love you near and far,Marjorie Blain Parker,stories_in_rhyme,First published in 2015,/works/OL23332181W?edition=ia%3Ailoveyounearfar0000park,/authors/OL1515011A/Marjorie_Blain_Parker,//covers.openlibrary.org/b/olid/OL31182087M-M.jpg,Publish Date 2015|Publisher  Sterling Children's Books|Language English,"Rhyming text relates how a cat child deals with missing Dad and Grandma, who both live far away.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Sitting in a Tree,Candy Brown,stories_in_rhyme,First published in 2010,/works/OL20451341W?edition=ia%3Asittingintree0000brow,/authors/OL7751588A/Candy_Brown,//covers.openlibrary.org/b/olid/OL27675962M-M.jpg,"Publish Date Oct 01, 2010|Publisher  Tig's Backyard Llc",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beep beep goes the bus driver,Vincent Scala,stories_in_rhyme,First published in 2013,/works/OL23175732W,/authors/OL8785028A/Vincent_Scala,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Schiffer Publishing, Ltd.|Language English",A bus driver picks up all manner of passengers and takes them on an adventure around the world and beyond.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Touch and Feel,Make Believe Ideas  Ltd.,stories_in_rhyme,First published in 2017,/works/OL24368720W?edition=ia%3Anevertouchdinosa0000gree,/authors/OL7548838A/Make_Believe_Ideas_Ltd.,//covers.openlibrary.org/b/olid/OL32269632M-M.jpg,"Publish Date Feb 21, 2017|Publisher  AMERICAN WEST BOOKS,              Make Believe Ideas|Pages 12",This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
A winter prayer,Anne Diebel,stories_in_rhyme,First published in 2008,/works/OL24122225W?edition=ia%3Awinterprayer0000unse,/authors/OL3831473A/Anne_Diebel,//covers.openlibrary.org/b/olid/OL31813911M-M.jpg,Publish Date 2008|Publisher  Little Shepherd Books|Language English,"""Stay warm this winter season with a winter prayer""--Back cover.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Barney's ABC animals!,Mark Bernthal,stories_in_rhyme,First published in 1999,/works/OL15391673W?edition=ia%3Abarneysabcanimal00bern,/authors/OL34786A/Mark_Bernthal,//covers.openlibrary.org/b/olid/OL24369264M-M.jpg,Publish Date 1999|Publisher  Scholastic|Language English|Pages 31,"Barney, the purple dinosaur, gives rhyming introductions to animals whose names begin with each letter of the alphabet.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Farmer Brown goes round and round,Teri Sloat,stories_in_rhyme,First published in 2001,/works/OL16061097W,/authors/OL221124A/Teri_Sloat,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Scholastic|Language English,"A twister strikes Farmer Brown's farm and mixes the animals all up, so that the cows oinked, sheep clucked, hens brayed, and his hound neighed.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The legend of Messy M'Cheany,Kathie Lee Gifford,stories_in_rhyme,First published in 2011,/works/OL16116473W?edition=ia%3Alegendofmessymch0000giff,/authors/OL387415A/Kathie_Lee_Gifford,//covers.openlibrary.org/b/olid/OL25004180M-M.jpg,Publish Date 2011|Publisher  RP Kids|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bear at work =,Stella Blackstone,stories_in_rhyme,First published in 2012,/works/OL16591832W?edition=ia%3Abearatworkosoene0000blac,/authors/OL364828A/Stella_Blackstone,//covers.openlibrary.org/b/olid/OL25276080M-M.jpg,Publish Date 2012|Publisher  Barefoot Books|Language Spanish,"A bear happily spends a busy day delivering letters and packages, and the reader is invited to guess the jobs of the bears he sees around town.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
"Hugs & kisses, God",Allia Zobel-Nolan,stories_in_rhyme,First published in 2011,/works/OL16634687W,/authors/OL226125A/Allia_Zobel-Nolan,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  ZonderKidz|Language English|Pages 17,"Children recount all the ways they show their love for God, including helping others and reading the Bible.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Señor Pancho had a rancho and Old MacDonald had a farm,René Colato Laínez,stories_in_rhyme,First published in 2013,/works/OL16585240W?edition=ia%3Asenorpanchohadra0000cola,/authors/OL3040138A/René_Colato_Laínez,//covers.openlibrary.org/b/olid/OL25270157M-M.jpg,Publish Date 2013|Publisher  Holiday House|Language English,"As Old MacDonald sings of farm animals that moo and woof, Señor Pancho sings of those that mu and guau, until the animals realize they understand each other and get together for a fiesta.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
My little Easter egg,Sara Gillingham,stories_in_rhyme,First published in 2012,/works/OL16117871W,/authors/OL6864365A/Sara_Gillingham,/images/icons/avatar_book-sm.png,Publish Date 2012|Publisher  Chronicle Books|Language English,"In this book with simple rhyming text, a child in a bunny suit brings colorful eggs to all his animal friends.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Bug patrol,Denise Dowling Mortenson,stories_in_rhyme,First published in 2012,/works/OL16342423W?edition=ia%3Abugpatrol0000mort,/authors/OL7049079A/Denise_Dowling_Mortenson,//covers.openlibrary.org/b/olid/OL25131726M-M.jpg,Publish Date 2012|Publisher  Clarion Books|Language English,Captain Bob of the Bug Patrol keeps a watchful eye on bugs everywhere.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
How Do Penguins Play,Elizabeth Dombey,stories_in_rhyme,First published in 2011,/works/OL17515497W?edition=ia%3Ahowdopenguinspla0000muld,/authors/OL7336416A/Elizabeth_Dombey,//covers.openlibrary.org/b/olid/OL26104115M-M.jpg,Publish Date 2011|Publisher  Golden Books,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Little shark,Klaartje van der Put,stories_in_rhyme,First published in 2013,/works/OL16715003W,/authors/OL2833525A/Klaartje_van_der_Put,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Chronicle Books|Language English,"In this simple story in rhyming text, little shark just wants a friend to play with but all the fish swim away from him.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
If Beaver had a fever,Helen Ketteman,stories_in_rhyme,First published in 2011,/works/OL16484442W?edition=ia%3Aifbeaverhadfever0000kett,/authors/OL20568A/Helen_Ketteman,//covers.openlibrary.org/b/olid/OL25184456M-M.jpg,Publish Date 2011|Publisher  Marshall Cavendish Children|Language English,"Little Bear learns that if he becomes sick, Mama Bear will nurse him, and a variety of zoo animals, back to health.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Princess Bess gets dressed,Margery Cuyler,stories_in_rhyme,First published in 2009,/works/OL15053071W?edition=ia%3Aprincessbessgets0000cuyl,/authors/OL22181A/Margery_Cuyler,//covers.openlibrary.org/b/olid/OL22558447M-M.jpg,Publish Date 2009|Publisher  Simon & Schuster Books for Young Readers|Language English,A fashionably dressed princess reveals her favorite clothes at the end of a busy day.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Pablo el lanzador,Paul Sharp,stories_in_rhyme,First published in 2011,/works/OL15936170W?edition=ia%3Apabloellanzador0000shar,/authors/OL4339683A/Paul_Sharp,//covers.openlibrary.org/b/olid/OL24842250M-M.jpg,Publish Date 2011|Publisher  Children's Press|Language Spanish,Rhymed text describes the different things Pablo enjoys when he throws a ball. Includes suggested learning activities.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
"Blue train, Green train",Tommy Stubbs,stories_in_rhyme,First published in 2006,/works/OL15957041W?edition=ia%3Abluetraingreentr00stub,/authors/OL2675859A/Tommy_Stubbs,//covers.openlibrary.org/b/olid/OL24863068M-M.jpg,Publish Date 2006|Publisher  Random House|Language English,"Blue train Thomas works all day, and Green train Percy works all night.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Ten little Christmas presents,Jean Marzollo,stories_in_rhyme,First published in 2008,/works/OL14856074W?edition=ia%3Atenlittlechristm00marz,/authors/OL20861A/Jean_Marzollo,//covers.openlibrary.org/b/olid/OL16355462M-M.jpg,Publish Date 2008|Publisher  Scholastic|Language English,"A counting-down book in which ten forest animals find unexpected Christmas presents, left for them by a Secret Santa.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
ABeCedario escolar,Yanitzia Canetti,stories_in_rhyme,First published in 2010,/works/OL15445328W?edition=ia%3Aabecedarioescola0000cane,/authors/OL187614A/Yanitzia_Canetti,//covers.openlibrary.org/b/olid/OL24412882M-M.jpg,Publish Date 2010|Publisher  Cambridge BrickHouse|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Not inside this house!,Kevin Lewis,stories_in_rhyme,First published in 2011,/works/OL15520724W?edition=ia%3Anotinsidethishou00lewi,/authors/OL6788868A/Kevin_Lewis,//covers.openlibrary.org/b/olid/OL24478898M-M.jpg,Publish Date 2011|Publisher  Orchard Books|Language English,"Rhyming text follows a young explorer as he discovers bugs and then increasingly larger creatures, brings them home to learn about them, and is warned by his mother that each is unwelcome.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Redondo,Pablo Albo,stories_in_rhyme,First published in 2011,/works/OL16810070W?edition=ia%3Aredondo0000albo_2ed,/authors/OL4254526A/Pablo_Albo,//covers.openlibrary.org/b/olid/OL25434987M-M.jpg,Publish Date 2011|Publisher  Thule,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
