title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Southeast Asian Development,Andrew McGregor,business__economics,First published in 2008,/works/OL749863W,/authors/OL61125A/Andrew_McGregor,//covers.openlibrary.org/b/olid/OL10204476M-M.jpg,Publish Date 2008|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Economic History of Regional Industrialization,Bas van Leeuwen,business__economics,First published in 2020,/works/OL21696037W,/authors/OL8246508A/Bas_van_Leeuwen,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Effective communication for colleges,Clarice Pennebaker Brantley,business__economics,First published in 1989,/works/OL4305402W?edition=ia%3Aeffectivecommuni0000bran_k0h5,/authors/OL836748A/Clarice_Pennebaker_Brantley,//covers.openlibrary.org/b/olid/OL3697727M-M.jpg,Publish Date 2005|Publisher  Thomson/South-Western|Language English|Pages 480,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Understanding Development,John Rapley,business__economics,First published in 1996,/works/OL3266731W?edition=ia%3Aunderstandingdev00rapl,/authors/OL532678A/John_Rapley,//covers.openlibrary.org/b/olid/OL8827955M-M.jpg,"Publish Date July 2002|Publisher  Lynne Rienner Pub,              Lynne Rienner Publishers|Language English|Pages 203",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ricardo's Theory of Growth and Accumulation,Neri Salvadori,business__economics,First published in 2020,/works/OL20753876W,/authors/OL2767286A/Neri_Salvadori,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Taylor & Francis Group|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emerging Business Ventures under Market Socialism,Ping Zheng,business__economics,First published in 2013,/works/OL21247880W,/authors/OL6268096A/Ping_Zheng,//covers.openlibrary.org/b/olid/OL28766088M-M.jpg,"Publish Date 2013|Publisher  Taylor & Francis Group,              Routledge|Language English|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Macroeconomic policy as implicit industrial policy,J. R. Norsworthy,business__economics,First published in 1997,/works/OL2723523W,/authors/OL398737A/J._R._Norsworthy,//covers.openlibrary.org/b/olid/OL691400M-M.jpg,"Publish Date 1998|Publisher  Kluwer Academic,              Springer|Language English|Pages 262",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Using econometrics,A. H. Studenmund,business__economics,First published in 1981,/works/OL3244834W?edition=ia%3Ausingeconometric0000stud_x8t5,/authors/OL529149A/A._H._Studenmund,//covers.openlibrary.org/b/olid/OL2727497M-M.jpg,"Publish Date 1987|Publisher  Little, Brown|Language English|Pages 440",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Start-Up Nation: The Story of Israel's Economic Miracle,Dan Senor,business__economics,First published in 2009,/works/OL13775244W?edition=ia%3Astartupnationsto0000seno,/authors/OL6616541A/Dan_Senor,//covers.openlibrary.org/b/olid/OL23202532M-M.jpg,Publish Date 2009|Publisher  Twelve|Language English,"""What the world can learn from Israel's meteoric economic success.""--Provided by the publisher.   Read more Read less",31 Want to read|3 Currently reading|7 Have read
Achieving Successful and Sustainable Project Delivery in Africa,Okoro Chima Okereke,business__economics,First published in 2020,/works/OL20751537W,/authors/OL7900518A/Okoro_Chima_Okereke,//covers.openlibrary.org/b/olid/OL28072061M-M.jpg,Publish Date 2022|Publisher  Productivity Press|Language English|Pages 274,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Promotional Marketing,Roddy Mullin,business__economics,First published in 2014,/works/OL20164739W,/authors/OL2824472A/Roddy_Mullin,//covers.openlibrary.org/b/olid/OL27346863M-M.jpg,"Publish Date Sep 03, 2014|Publisher  Kogan Page|Pages 288",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Marketing engineering,Gary L. Lilien,business__economics,First published in 1997,/works/OL2680400W?edition=ia%3Amarketingenginee0000lili_t7b4,/authors/OL391273A/Gary_L._Lilien,//covers.openlibrary.org/b/olid/OL22735778M-M.jpg,Publish Date 2004|Publisher  Penn State Smeal College of Business|Language English|Pages 518,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Resource and environmental effects of U.S. agriculture,Pierre R. Crosson,business__economics,First published in 1982,/works/OL3019810W?edition=ia%3Aresourceenvironm00cros,/authors/OL464832A/Pierre_R._Crosson,//covers.openlibrary.org/b/olid/OL3506715M-M.jpg,"Publish Date 1982|Publisher  Resources for the Future,              Distributed by Johns Hopkins University Press|Language English|Pages 255",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
North South co-operation in retrospect and prospect,C. J. Jepma,business__economics,First published in 1988,/works/OL17986212W?edition=ia%3Anorthsouthcooper0000unse,/authors/OL384669A/C._J._Jepma,//covers.openlibrary.org/b/olid/OL2233472M-M.jpg,Publish Date 1988|Publisher  Routledge|Language English|Pages 236,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Decline of Jute,Jim Tomlinson,business__economics,First published in 2011,/works/OL21234619W?edition=ia%3Adeclineofjuteman0000toml,/authors/OL531504A/Jim_Tomlinson,//covers.openlibrary.org/b/olid/OL28747630M-M.jpg,Publish Date 2011|Publisher  Taylor & Francis Group|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The new economy of oil,John V Mitchell,business__economics,First published in 2001,/works/OL12008194W?edition=ia%3Aneweconomyofoili0000unse,/authors/OL5183184A/John_V_Mitchell,//covers.openlibrary.org/b/olid/OL17014351M-M.jpg,"Publish Date 2001|Publisher  Earthscan,              Distributed in North America by The Brookings Institution|Language English|Pages 286",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The price of smoking,Frank A. Sloan,business__economics,First published in 2004,/works/OL17886958W?edition=ia%3Apriceofsmoking0000unse,/authors/OL886570A/Frank_A._Sloan,//covers.openlibrary.org/b/olid/OL17140374M-M.jpg,Publish Date 2004|Publisher  MIT Press|Language English|Pages 313,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Accounting Representation and Responsibility,Niels Joseph Lennon,business__economics,First published in 2020,/works/OL22143849W,/authors/OL8468756A/Niels_Joseph_Lennon,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
International Public Relations,Ian Somerville,business__economics,First published in 2016,/works/OL21278361W,/authors/OL3505050A/Ian_Somerville,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Taylor & Francis Group|Language English|Pages 282,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Demographic Perspective of China's Economic Development,Fang Cai,business__economics,First published in 2020,/works/OL20752065W,/authors/OL1424010A/Fang_Cai,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Taylor & Francis Group|Language English|Pages 328,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Turkey,Middle East Middle East Research Institu...,business__economics,First published in 2015,/works/OL21276680W,/authors/OL8147686A/Middle_East_Middle_East_Research_Institute,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 194,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Principles of Project and Infrastructure Finance,Willie Tan,business__economics,First published in 2007,/works/OL8102896W?edition=ia%3Aprinciplesprojec00tanw,/authors/OL2699115A/Willie_Tan,//covers.openlibrary.org/b/olid/OL9591742M-M.jpg,"Publish Date June 27, 2007|Publisher  Taylor & Francis|Language English|Pages 280",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food Aid and Human Security,Edward Clay,business__economics,First published in 2000,/works/OL8112924W?edition=ia%3Afoodaidhumansecu0000unse,/authors/OL2702745A/Edward_Clay,//covers.openlibrary.org/b/olid/OL7800284M-M.jpg,"Publish Date June 29, 2000|Publisher  Routledge|Language English|Pages 416",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Earth Policy Reader,Lester R. Brown,business__economics,First published in 2003,/works/OL21222356W,/authors/OL7339082A/Lester_R._Brown,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Taylor & Francis Group|Language English|Pages 320,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Russian Multinationals,Andrei Panibratov,business__economics,First published in 2013,/works/OL21262287W,/authors/OL8143379A/Andrei_Panibratov,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Taylor & Francis Group|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tariff determination in the general equilibrium of a political economy,Hom Moorti Pant,business__economics,First published in 1997,/works/OL2470605W?edition=ia%3Atariffdeterminat0000pant,/authors/OL344197A/Hom_Moorti_Pant,//covers.openlibrary.org/b/olid/OL708323M-M.jpg,Publish Date 1997|Publisher  Ashgate|Language English|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Globalization and the myths of free trade,Anwar Shaikh,business__economics,First published in 2006,/works/OL18207436W?edition=ia%3Aglobalizationmyt0000unse,/authors/OL412946A/Anwar_Shaikh,//covers.openlibrary.org/b/olid/OL17233591M-M.jpg,Publish Date 2007|Publisher  Routledge|Language English|Pages 305,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Collaborative Research in the United States,Albert N. Link,business__economics,First published in 2019,/works/OL25231462W,/authors/OL231469A/Albert_N._Link,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gamechangers,Peter Fisk,business__economics,First published in 2014,/works/OL20004888W,/authors/OL5439254A/Peter_Fisk,/images/icons/avatar_book-sm.png,Publish Date 2015|Language English|Pages 306,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Handbook of Conflict Resolution,Morton Deutsch,business__economics,First published in 2000,/works/OL21404832W,/authors/OL2731387A/Morton_Deutsch,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Wiley & Sons, Incorporated, John|Language English|Pages 1264",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Business Models Handbook,Paul Hague,business__economics,First published in 2018,/works/OL20158797W,/authors/OL1692053A/Paul_Hague,//covers.openlibrary.org/b/olid/OL27339803M-M.jpg,"Publish Date Jan 28, 2019|Publisher  Kogan Page|Pages 336",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Bioeconomy Approach,Udaya Sekhar Nagothu,business__economics,First published in 2020,/works/OL20750743W,/authors/OL7899924A/Udaya_Sekhar_Nagothu,//covers.openlibrary.org/b/olid/OL35571732M-M.jpg,"Publish Date 2021|Publisher  Taylor & Francis Group,              Routledge|Language English|Pages 288",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Rural Enterprise Economy,Birgit Leick,business__economics,First published in 2021,/works/OL25328648W,/authors/OL9559828A/Birgit_Leick,//covers.openlibrary.org/b/olid/OL33934002M-M.jpg,Publish Date 2021|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Occupational Safety and Hygiene II,Pedro Arezes,business__economics,First published in 2014,/works/OL25158033W,/authors/OL8001525A/Pedro_Arezes,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Essentials of real estate economics,Dennis J. McKenzie,business__economics,First published in 1976,/works/OL2944944W?edition=ia%3Aessentialsofreal00mcke,/authors/OL449187A/Dennis_J._McKenzie,//covers.openlibrary.org/b/olid/OL4117958M-M.jpg,Publish Date 1980|Publisher  Wiley|Language English|Pages 289,This edition doesn't have a description yet. Can you add one?,28 Want to read|1 Currently reading|3 Have read
Prospects for pastoralism in Kazakstan and Turkmenistan,Carol Kerven,business__economics,First published in 2003,/works/OL3623524W?edition=ia%3Aprospectsforpast00kerv,/authors/OL617184A/Carol_Kerven,//covers.openlibrary.org/b/olid/OL3565164M-M.jpg,Publish Date 2003|Publisher  RoutledgeCurzon|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rural Disorder and Police Reform in Ireland 1812-36,Galen Broeker,business__economics,First published in 1970,/works/OL19358610W,/authors/OL2069135A/Galen_Broeker,//covers.openlibrary.org/b/olid/OL26814911M-M.jpg,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 266,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sustainable Watershed Management,I. Ethem Gonenc,business__economics,First published in 2014,/works/OL21270060W,/authors/OL8146502A/I._Ethem_Gonenc,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Taylor & Francis Group|Language English|Pages 230,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Accumulation,Gay Hawkins,business__economics,First published in 2013,/works/OL21254100W,/authors/OL761731A/Gay_Hawkins,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Taylor & Francis Group|Language English|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate Power and Globalization in US Foreign Policy,Ronald W. Cox,business__economics,First published in 2012,/works/OL21264087W,/authors/OL8144137A/Ronald_W._Cox,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Taylor & Francis Group|Language English|Pages 232,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Lone-Actor Terrorists,Paul Gill,business__economics,First published in 2015,/works/OL21283105W,/authors/OL7336946A/Paul_Gill,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 206,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Event Volunteering,Karen A. Smith,business__economics,First published in 2014,/works/OL21257802W,/authors/OL2629724A/Karen_A._Smith,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Taylor & Francis Group|Language English|Pages 230,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Advances in Future Manufacturing Engineering,Guohui Yang,business__economics,First published in 2015,/works/OL21293551W,/authors/OL8143837A/Guohui_Yang,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 542,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Occupational Safety and Hygiene III,Pedro M. Arezes,business__economics,First published in 2015,/works/OL25166920W,/authors/OL7963974A/Pedro_M._Arezes,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Taylor & Francis Group|Language English|Pages 488,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Innovation Africa,Ann Waters-Bayer,business__economics,First published in 2008,/works/OL16929798W?edition=ia%3Ainnovationafrica00sang,/authors/OL3160229A/Ann_Waters-Bayer,//covers.openlibrary.org/b/olid/OL16899680M-M.jpg,Publish Date 2008|Publisher  Earthscan|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mastering e-business,Paul Grefen,business__economics,First published in 2010,/works/OL16692460W,/authors/OL6771291A/Paul_Grefen,//covers.openlibrary.org/b/olid/OL23981261M-M.jpg,Publish Date 2010|Publisher  Routledge|Language English|Pages 208,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Text/work,Stephen Linstead,business__economics,First published in 2002,/works/OL19123869W,/authors/OL8028702A/Stephen_Linstead,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Routledge|Language English|Pages 292,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The number that killed us,Pablo Triana,business__economics,First published in 2011,/works/OL16451027W,/authors/OL3090458A/Pablo_Triana,//covers.openlibrary.org/b/olid/OL34378573M-M.jpg,Publish Date 2012|Publisher  Wiley|Language English|Pages 264,"""A critical look at the risk measurement tool that has repeatedly, and severely, hurt the financial worldThe credit crisis that erupted in 2007 is by no means the only shock to have shaken the financial markets throughout the years. But these market tribulations seem to wreak more havoc than ever before. Author Pablo Triana, as well as other experts in the financial field, think that a specific number is to blame. As it turns out, the very number financial institutions and regulators use to measure risk (Vale at Risk/VaR) has masked it, allowing firms to leverage up their speculative bets to unimaginable levels. VaR sanctioned and allowed the monstrously geared toxic punts that sank Wall Street, and the world, during the latest crisis. We can confidently say that VaR was the culprit.In The Number That Killed Us, derivatives expert Pablo Triana takes you through the development of VaR and shows how its inevitable structural flaws allowed banks to take on even greater risks to their never-ending delight. The precise role of VaR in igniting the credit crisis is thoroughly covered, including in-depth analysis of how and why regulators, by falling in love with the tool, condemned us to chaos. Uncritically embraced worldwide for way too long, VaR is, in the face of such destruction, just starting to be examined as problematic, and in this book Triana (long an open critic of the tool's role in encouraging malaise) uncovers exactly why it makes our financial world a more dangerous place. If we care for our safety, we should let VaR go. Contains controversial analysis of the hotly debated risk metric Value at Risk (VaR) and its central role in the credit crisis Denounces the role of regulators and academics in forcing the presence of the inevitably malfunctioning in financeland Describes how bonus-hungry traders can use VaR as an alibi to take on the most reckless of bets Reveals how the most recent financial crisis will simply repeat itself if the problems behind VaR are not unmasked Pablo Triana is also the author of Lecturing Birds on Flying The very risk measurement tool that was intended to contain risk allowed financial firms to blindly take on more. The Number That Killed Us reveals how this has happened and what needs to be done to correct the situation""--   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Emotion and reason in consumer behavior,Arjun Chaudhuri,business__economics,First published in 2005,/works/OL5849962W?edition=ia%3Aemotionreasoncon00chau,/authors/OL1435667A/Arjun_Chaudhuri,//covers.openlibrary.org/b/olid/OL3427827M-M.jpg,Publish Date 2005|Publisher  Elsevier Butterworth-Heinemann|Language English|Pages 165,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Realist perspectives on management and organisations,Stephen Ackroyd,business__economics,First published in 2000,/works/OL16935651W?edition=ia%3Arealistperspecti00ackr,/authors/OL66965A/Stephen_Ackroyd,//covers.openlibrary.org/b/olid/OL18322287M-M.jpg,Publish Date 2000|Publisher  Routledge|Language English|Pages 271,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Statistical analysis of reliability data,M. J. Crowder,business__economics,First published in 1994,/works/OL19122126W,/authors/OL883195A/M._J._Crowder,//covers.openlibrary.org/b/olid/OL7478951M-M.jpg,"Publish Date 1994|Publisher  Chapman & Hall,              Chapman and Hall/CRC|Language English|Pages 250",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The breakdown of hierarchy,Eugene Marlow,business__economics,First published in 1997,/works/OL2940915W?edition=ia%3Abreakdownofhiera0000marl,/authors/OL448501A/Eugene_Marlow,//covers.openlibrary.org/b/olid/OL1000345M-M.jpg,Publish Date 1997|Publisher  Butterworth-Heinemann|Language English|Pages 178,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cost management and its interplay with business strategy and context,Alf Oldman,business__economics,First published in 1999,/works/OL1983322W?edition=ia%3Acostmanagementit0000oldm,/authors/OL238595A/Alf_Oldman,//covers.openlibrary.org/b/olid/OL383313M-M.jpg,Publish Date 1999|Publisher  Ashgate|Language English|Pages 296,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
What the Best CEOs Know,Jeffrey A. Krames,business__economics,First published in 2003,/works/OL6017976W?edition=ia%3Awhatbestceosknow00jeff,/authors/OL1510343A/Jeffrey_A._Krames,//covers.openlibrary.org/b/olid/OL7299035M-M.jpg,"Publish Date March 1, 2003|Publisher  McGraw-Hill|Language English|Pages 204","Leadership Strategies and Secrets of Seven Extraordinarily Successful CEOsWhat the Best CEOs Know looks at the careers of this generation’s top CEOs, examining the beliefs and actions that propelled each to the top of the corporate world. By exploring what they did, why they did it, and what might have happened had they done it differently, this remarkable book turns the wisdom, strategies, and tactics of these business-world icons into a step-by-step handbook for the pursuit and achievement of breakthrough corporate leadership—at any level, in any industry.Praise for What the Best CEOs Know:“For those without the time to keep up with the flood of CEO biographies, this is the thinking man’s encapsulated summary.  Krames distills the core insights from the elite of business leadership in our time.  He captures the powerful insights rather than the conventional wisdom, and he simplifies without dumbing down. But most of all, he presents a provocative, engaging read that will stretch the thinking of any practicing manager.”—Christopher Bartlett, Thomas D. Casserly, Jr. Professor of Business Administration, Harvard Graduate School of Business“By capturing the unique traits and strategies of these seven leaders, Krames gives aspiring CEOs a valuable blueprint for success in an increasingly tough global market.”—Klaus Kleinfeld, President & CEO, Siemens CorporationMichael Dell ... Bill Gates ... Lou Gerstner ... Andy Grove ... Herb Kelleher ... Sam Walton ... Jack Welch ...What the Best CEOs Know goes beyond theory and guesswork to look at how seven contemporary business icons carved their own paths to the pinnacles of corporate achievement. This no-nonsense guide isolates and examines the specific skills and styles that contributed to each CEO’s well-documented achievements. Its straightforward, sometimes startling, but always battle-tested guidelines for achievement include:How Bill Gates trusted the instincts of his employees and successfully transformed Microsoft into a leading Web driver and innovator How Andy Grove fostered awareness in his troops—what he calls paranoia—to sense threats and turn them to Intel’s competitive advantage How Michael Dell created a computer juggernaut by placing customers at the epicenter of his enterprise How Jack Welch created a learning infrastructure, aligning rewards with results to make GE an organization that harnessed the ideas and intellect of every employee Herb Kelleher’s rules for creating an exceptional small company culture, even as Southwest grew to more than 30,000 employees Along with subject interviews and expert analyses, What the Best CEOs Know features interactive What Would (the CEO) Do? case studies, Assessing Your CEO Quotient self-tests, and other innovative features to help you apply these traits and strategies to your own career. Contributions from CEOs and leading business theorists, including Philip Kotler, examine the CEOs from different viewpoints and add insights to particular concepts. Each chapter concludes with additional suggestions for adapting and implementing industry-specific ideas to improve your own organization.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Success in commerce,Derek Lobley,business__economics,First published in 1975,/works/OL11372632W?edition=ia%3Asuccessincommerc0000lobl,/authors/OL4776256A/Derek_Lobley,//covers.openlibrary.org/b/olid/OL15183635M-M.jpg,Publish Date 1975|Publisher  John Murray|Language English|Pages 244,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Statistics, Econometrics and Forecasting",Arnold Zellner,business__economics,First published in 2000,/works/OL25659084W,/authors/OL544025A/Arnold_Zellner,/images/icons/avatar_book-sm.png,Publisher  CAMBRIDGE UNIV PRESS|Language Undetermined,"Based on two lectures presented as part of The Stone Lectures in Economics series, Arnold Zellner describes the structural econometric time series analysis (SEMTSA) approach to statistical and econometric modeling. Developed by Zellner and Franz Palm, the SEMTSA approach produces an understanding of the relationship of univariate and multivariate time series forecasting models and dynamic, time series structural econometric models. As scientists and decision-makers in industry and government world-wide adopt the Bayesian approach to scientific inference, decision-making and forecasting, Zellner offers an in-depth analysis and appreciation of this important paradigm shift. Finally Zellner discusses the alternative approaches to model building and looks at how the use and development of the SEMTSA approach has led to the production of a Marshallian Macroeconomic Model that will prove valuable to many. Written by one of the foremost practitioners of econometrics, this book will have wide academic and professional appeal.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Deconstructing Eurocentric Tourism and Heritage Narratives in Mexican American Communities,Frank G. Perez,business__economics,First published in 2019,/works/OL25242839W,/authors/OL9535772A/Frank_G._Perez,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
